cityId,searchRadius,hCountLevel0,hCountLevel1,hCountLevel2,hCountLevel3,hCountLevel7,cCountLevel0,cCountLevel1,cCountLevel2,cCountLevel3,cCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7,aCountLevel0,aCountLevel1,aCountLevel2,aCountLevel3,aCountLevel7,iCountLevel0,iCountLevel1,iCountLevel2,iCountLevel3,iCountLevel7,nCountLevel0,nCountLevel1,nCountLevel2,nCountLevel3,nCountLevel7
89429,20000,14,87,17,0,0,11,16,2,2,9,20,89,2,2,0,1,0,0,0,12,0,0,0,0,0,2,2,0,0,0
88982,20000,3,11,1,0,0,0,0,2,0,0,17,112,1,0,0,0,0,0,0,1,0,0,0,0,0,11,11,3,2,0
88008,20000,54,166,234,12,19,113,252,43,47,13,28,425,11,22,3,9,39,13,12,11,0,0,0,0,0,13,13,0,0,0
88212,20000,11,27,3,1,0,5,6,1,0,0,30,138,0,0,0,3,3,0,0,0,1,0,0,0,0,13,13,1,2,0
87853,20000,51,155,249,14,16,123,260,46,46,15,76,371,12,26,5,5,39,14,15,12,0,0,0,0,0,6,6,1,1,0
91410,30000,74,196,193,7,17,116,265,46,47,14,85,388,7,12,1,13,42,14,16,12,0,0,0,0,0,19,19,2,1,1
159408,30000,5,4,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,3,0,0
159483,20000,11,1,1,0,0,0,1,0,1,0,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159480,20000,6,14,0,0,1,0,6,0,1,0,8,71,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
159482,30000,2,9,0,0,0,2,3,0,1,0,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1
159479,20000,32,50,1,0,1,6,20,0,0,0,32,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159481,50000,40,83,14,0,2,3,9,1,1,2,36,163,7,1,2,0,1,0,0,1,0,0,0,0,0,16,16,1,5,1
159477,30000,9,9,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0
159474,20000,2,0,0,1,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
159476,30000,145,66,15,3,0,10,10,1,1,1,33,160,2,3,1,4,3,0,0,0,1,0,0,0,0,17,17,2,5,0
159473,50000,19,474,7,0,0,27,130,6,7,7,106,379,5,8,1,126,9,1,1,7,0,0,0,0,0,88,88,7,10,1
159471,20000,10,35,13,0,1,5,31,2,2,0,25,161,2,3,0,2,2,0,0,1,0,0,0,0,0,1,1,2,1,0
159468,50000,21,30,0,0,0,7,6,2,0,0,21,98,0,0,0,0,1,0,0,0,0,0,0,0,0,9,9,3,4,0
159469,50000,64,335,87,6,5,95,223,33,36,14,68,418,1,12,1,13,39,4,9,11,0,0,0,0,0,102,102,1,5,0
159467,50000,26,40,3,0,1,2,2,0,0,0,11,72,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1
159466,30000,7,16,3,0,1,0,1,1,0,0,12,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
159465,50000,54,45,19,2,1,1,9,4,1,0,33,106,9,4,1,0,0,0,1,2,0,0,0,0,0,17,17,1,6,0
159463,30000,27,26,1,1,0,3,7,0,1,0,62,134,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0
159462,20000,2,1,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159458,50000,79,290,111,6,4,89,300,37,42,22,123,364,3,4,4,32,76,15,14,16,0,0,0,0,0,43,43,7,13,2
159459,50000,31,93,29,5,0,24,46,7,3,1,59,296,6,3,0,0,2,0,1,7,0,0,0,0,0,20,20,5,1,1
159433,50000,11,29,2,0,1,6,8,0,0,0,12,169,1,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,1
159457,20000,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159456,30000,4,19,0,0,0,1,7,0,0,0,8,117,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0
159454,30000,5,9,0,0,0,1,3,0,0,0,3,50,1,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,1
159453,20000,2,15,0,0,0,0,2,0,0,0,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0
159452,30000,19,20,18,1,1,1,6,0,1,0,8,41,0,4,4,500,0,0,0,0,0,0,0,0,0,2,2,0,0,0
159451,30000,12,10,7,1,0,1,2,1,0,0,14,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
159450,50000,90,193,40,0,2,18,53,4,2,10,200,285,2,6,3,5,12,0,0,16,0,0,0,0,0,24,24,3,0,0
159448,50000,14,31,1,0,0,1,1,1,0,0,8,62,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
159443,30000,19,57,20,0,0,5,37,1,2,0,34,274,3,5,0,2,4,0,0,1,0,0,0,0,0,8,8,1,2,0
159446,50000,122,280,89,4,3,50,134,4,8,6,106,367,3,16,3,126,8,1,3,5,0,0,0,0,0,10,10,4,15,2
159445,30000,2,18,2,0,1,1,1,1,0,0,17,79,1,0,0,0,0,0,0,1,0,0,0,0,0,20,20,3,2,0
159447,50000,5,9,1,1,0,0,0,6,0,0,46,117,1,0,0,0,0,0,0,1,0,0,0,0,0,20,20,11,4,0
159444,50000,43,102,7,1,0,10,33,2,0,1,38,312,4,1,0,3,8,0,0,0,0,0,0,0,0,29,29,5,0,1
159442,50000,6,18,4,1,1,0,5,2,1,0,17,62,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
159441,20000,5,22,0,0,0,3,1,0,0,0,4,18,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
159440,30000,3,6,0,0,0,0,2,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,1,0,0
159438,20000,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
159439,30000,7,5,0,0,0,0,0,1,0,1,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2
159437,30000,7,20,1,0,1,0,1,0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159436,30000,7,8,0,0,0,0,0,0,1,0,3,33,0,0,1,5,0,0,0,0,0,0,0,0,0,4,4,1,3,0
159432,50000,32,168,18,0,0,11,21,2,2,9,33,191,3,2,0,1,0,0,0,13,0,0,0,0,0,10,10,1,3,0
159431,50000,41,25,2,0,0,1,3,0,0,0,9,51,3,0,0,0,2,0,0,0,0,0,0,0,0,11,11,0,1,0
159434,30000,5,11,0,0,0,0,0,0,0,0,6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
159430,50000,44,171,21,2,0,8,16,1,1,1,58,333,2,2,0,0,1,0,0,0,0,0,0,0,0,6,6,2,3,0
159429,20000,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
159427,30000,4,2,2,0,0,0,11,1,1,1,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,1,1
159428,50000,173,251,71,1,0,19,66,4,3,4,56,424,4,13,3,6,18,1,0,3,0,0,0,0,0,97,97,0,5,0
159426,50000,61,133,15,0,0,7,20,1,1,1,30,266,2,9,1,8,2,0,0,0,0,0,0,0,0,55,55,0,2,0
159423,50000,93,192,65,2,2,55,71,9,12,1,76,397,3,19,3,6,4,2,2,0,0,0,0,0,0,9,9,1,6,1
159425,20000,0,3,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159422,50000,77,234,162,6,14,121,260,45,49,14,93,398,2,6,0,16,49,15,17,13,0,0,0,0,0,21,21,2,6,1
159424,20000,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
159421,30000,7,30,0,0,0,2,2,0,0,0,12,47,3,0,0,0,3,0,0,0,0,0,0,0,0,41,41,0,0,0
159488,20000,0,6,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0
159420,30000,11,11,1,0,0,1,0,0,0,0,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0
159418,30000,3,17,1,0,0,8,11,0,0,0,36,109,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0
159419,20000,7,75,0,0,0,0,1,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159415,30000,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159416,30000,0,5,0,1,0,5,3,2,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0
159414,20000,9,10,1,0,0,0,3,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,0,0
159413,30000,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0
159411,50000,46,162,24,1,0,9,23,2,1,2,59,380,2,7,0,1,8,0,0,0,0,0,0,0,0,2,2,0,5,0
159412,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159409,20000,0,5,0,0,0,0,1,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159484,30000,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159410,30000,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87998,20000,6,5,2,0,0,1,12,1,1,0,6,21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
88518,50000,62,180,220,12,16,119,261,46,48,14,59,410,10,13,2,16,49,15,16,13,0,0,0,0,0,21,21,2,4,1
88345,20000,26,127,44,1,0,5,26,3,0,0,52,428,4,13,3,0,6,0,0,3,0,0,0,0,0,3,3,0,0,0
87915,20000,40,126,36,1,4,30,50,9,8,2,65,427,2,4,1,8,6,1,2,0,0,0,0,0,0,14,14,1,0,0
88396,20000,20,72,18,2,1,13,29,2,1,1,72,180,3,8,1,0,1,0,0,0,0,0,0,0,0,3,3,2,4,1
88374,20000,47,135,49,4,2,23,69,4,2,4,78,418,1,3,0,3,5,2,3,2,0,0,0,0,0,4,4,1,1,0
87238,20000,39,84,13,2,0,13,41,2,3,2,79,413,1,3,2,3,3,0,1,1,0,0,0,0,0,1,1,0,2,0
87435,20000,16,59,13,1,0,4,21,1,0,0,41,246,1,4,0,1,9,0,0,0,0,0,0,0,0,3,3,0,1,0
87373,20000,9,60,6,1,0,4,8,1,0,1,9,71,4,1,0,0,1,0,0,0,0,0,0,0,0,17,17,0,0,1
87168,30000,66,207,193,5,17,126,262,43,46,14,88,402,2,8,0,7,43,14,16,12,0,0,0,0,0,8,8,2,2,1
87216,20000,29,107,58,4,1,16,43,2,0,6,113,369,4,7,4,3,4,3,3,1,0,0,0,0,0,2,2,1,0,0
86993,20000,16,17,3,0,1,4,8,0,0,0,15,56,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
159589,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92510,30000,1,5,0,0,0,1,5,1,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92130,30000,2,7,0,0,0,0,0,0,0,0,32,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159638,20000,0,1,0,0,0,0,0,0,0,0,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91974,20000,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
159632,20000,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
159575,30000,2,1,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92417,20000,0,2,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
159574,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159597,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91774,20000,0,1,0,0,0,0,2,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159569,30000,0,6,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91902,50000,13,22,1,1,0,0,8,3,0,0,14,170,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
92339,50000,8,11,1,0,0,1,8,0,0,0,10,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91787,20000,26,9,0,0,0,1,4,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159629,30000,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
159643,20000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91757,50000,7,25,2,2,0,3,6,2,0,0,9,224,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
91765,30000,49,78,0,3,11,16,28,2,14,0,112,372,3,5,6,7,0,0,0,2,0,0,0,0,0,2,2,0,3,0
91995,20000,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91962,20000,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
159587,30000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159551,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
92643,50000,88,84,2,4,1,85,69,6,6,0,33,463,0,4,0,117,4,0,2,0,0,0,0,0,1,20,20,3,1,0
2509532,50000,89,85,2,4,1,85,69,6,6,0,31,469,0,0,0,117,4,0,2,0,0,0,0,0,1,21,21,3,1,0
2509533,50000,89,84,2,4,1,85,70,6,6,0,30,469,1,0,0,115,4,0,2,0,0,0,0,0,1,13,13,3,1,0
91734,20000,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159546,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
159548,30000,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159545,20000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91167,30000,0,1,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159544,30000,0,1,1,0,0,0,3,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159543,30000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91370,50000,73,125,6,15,1,21,53,7,8,1,75,398,1,18,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0
91514,20000,0,4,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159536,20000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159615,50000,4,2,0,0,1,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159535,30000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446575,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
91652,20000,35,50,0,2,1,70,27,4,2,0,13,486,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509534,50000,74,77,0,4,1,79,44,4,5,0,28,472,0,0,0,30,2,0,1,0,0,0,0,0,1,0,0,0,1,0
91022,20000,1,6,2,0,1,0,2,0,0,0,4,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
159594,20000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90723,20000,13,4,0,0,0,2,1,0,0,0,24,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91146,20000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91522,50000,15,21,2,0,1,1,17,1,0,0,18,80,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90896,30000,0,1,0,1,0,0,0,1,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
159590,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159519,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159599,50000,0,0,1,0,0,0,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
90918,20000,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159522,30000,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
159612,50000,2,1,0,0,1,0,2,0,0,0,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91317,20000,1,4,0,0,0,4,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159521,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159518,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90909,50000,9,48,4,2,0,23,10,7,2,0,26,75,3,3,0,0,0,0,1,0,0,0,0,0,0,15,15,0,0,0
159648,50000,0,7,0,1,2,1,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159591,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159593,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91667,30000,10,3,0,0,0,1,6,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159516,30000,10,3,0,0,0,1,5,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91389,30000,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159510,50000,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91234,50000,72,87,1,4,11,18,30,2,14,0,111,379,3,4,3,7,0,0,0,2,0,0,0,0,0,3,3,0,3,0
159512,50000,62,84,1,3,0,17,29,2,10,0,105,390,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
90819,20000,0,2,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90999,30000,1,6,0,0,0,1,7,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
159520,50000,0,0,1,0,0,0,1,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91630,20000,1,1,0,0,0,0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91154,20000,0,3,0,0,1,0,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90862,20000,24,28,0,0,0,0,1,0,0,0,9,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159577,20000,1,1,0,1,0,0,1,0,0,0,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159505,30000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159650,20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91547,20000,6,4,2,0,0,0,1,0,0,0,3,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159652,30000,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159498,50000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159610,20000,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159647,50000,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446574,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
159494,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92750,20000,27,60,10,10,11,43,33,5,19,7,12,29,19,65,23,9,16,0,3,116,0,0,0,0,3,3,3,3,0,0
93850,20000,48,108,4,30,11,24,22,4,30,9,24,32,5,77,32,55,28,8,1,183,1,0,0,0,11,52,52,0,2,1
94049,20000,36,75,4,10,8,15,24,3,8,5,23,35,26,61,21,7,13,1,0,137,0,0,0,0,1,9,9,11,4,0
94550,20000,57,108,4,33,39,40,76,8,37,24,17,48,6,76,41,20,31,3,8,361,0,2,0,1,37,12,12,9,17,1
94088,20000,67,71,6,10,6,18,25,3,18,4,10,33,11,47,17,8,16,1,4,126,0,0,1,0,3,19,19,3,11,0
94540,20000,80,344,13,49,12,88,219,37,58,24,42,100,48,168,89,113,45,1,10,330,7,28,1,16,6,39,39,2,8,0
92725,20000,29,40,1,7,15,65,23,6,7,8,8,38,5,43,32,10,1,1,1,72,2,2,0,0,1,7,7,31,18,0
159708,30000,172,184,19,76,39,149,114,28,103,92,117,68,29,150,131,3,0,2,4,486,13,7,0,0,9,40,40,48,31,3
92081,20000,63,133,2,15,39,77,105,2,21,27,26,73,25,61,60,62,39,1,8,268,0,1,0,1,5,9,9,0,1,1
92512,20000,108,208,9,116,48,142,92,36,144,69,41,87,18,202,89,1,1,4,12,480,0,6,0,1,12,21,21,4,20,3
159839,20000,37,50,1,7,15,66,25,6,7,13,18,41,5,45,39,15,6,0,1,117,2,1,0,0,3,8,8,28,15,0
159668,20000,151,191,30,75,44,126,101,23,95,62,99,81,25,139,151,12,8,6,5,460,12,4,0,0,5,26,26,35,21,3
159814,20000,145,120,20,105,38,65,153,25,87,37,11,25,16,113,63,11,10,4,19,425,0,0,0,0,19,11,11,1,2,1
159836,20000,15,85,2,19,44,6,9,1,4,6,19,25,20,43,18,31,4,1,2,61,0,0,0,0,1,0,0,2,1,0
159987,20000,18,17,1,1,0,4,4,0,0,0,4,18,6,8,7,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0
159791,20000,11,13,0,1,4,0,1,1,0,10,0,16,0,11,5,0,0,0,0,17,0,0,0,0,1,0,0,1,0,0
92864,30000,163,146,19,116,45,85,178,30,98,56,20,51,22,172,79,18,15,6,20,421,0,0,0,0,25,29,29,1,8,1
92030,20000,92,69,4,9,10,11,33,2,6,29,28,19,24,45,24,13,20,0,0,193,0,2,0,0,3,9,9,0,0,0
159717,20000,133,306,18,30,8,76,93,26,39,11,33,75,65,94,40,199,115,1,5,178,9,49,3,19,3,52,52,4,3,0
92914,20000,36,74,11,32,18,26,40,5,13,16,6,25,14,35,49,21,17,10,13,154,0,0,1,0,4,42,42,6,7,0
93262,20000,47,41,2,42,50,12,19,2,29,13,8,12,3,52,29,91,5,0,5,262,0,0,0,0,28,8,8,0,2,0
92150,50000,88,219,12,123,47,131,96,37,158,57,55,101,17,227,97,2,3,9,27,458,0,8,0,1,38,99,99,20,43,3
159700,50000,96,212,14,120,48,135,100,36,154,55,55,101,18,224,98,2,3,7,27,458,0,8,0,1,36,89,89,21,43,3
159921,30000,208,147,15,65,34,70,324,14,56,28,40,90,25,122,151,8,2,0,1,482,0,1,0,0,22,23,23,8,12,1
159935,30000,171,162,25,65,17,72,73,43,71,56,210,101,32,119,32,38,8,4,11,427,0,1,0,1,18,44,44,4,11,0
94223,30000,172,158,25,65,17,72,73,43,71,57,209,104,31,118,32,38,8,4,11,427,0,1,0,1,18,46,46,4,11,0
160049,30000,81,322,9,17,52,66,273,24,51,68,69,218,39,26,94,146,136,17,14,157,6,9,1,0,36,88,88,7,12,17
95314,20000,65,178,0,7,55,100,168,11,38,79,94,219,6,7,86,66,36,3,1,158,0,2,0,0,8,32,32,6,6,0
160170,20000,56,89,8,4,54,94,115,1,3,17,113,104,34,2,24,106,38,1,2,44,1,2,0,0,4,39,39,12,13,14
95222,50000,36,83,1,1,0,29,56,4,6,0,94,312,2,6,0,16,2,0,2,0,0,1,0,0,0,35,35,2,0,0
96068,20000,13,7,1,0,0,4,22,3,2,0,19,118,0,3,0,2,0,0,0,0,0,0,0,0,0,4,4,4,2,0
95383,20000,16,53,0,0,0,26,51,4,6,0,86,253,1,6,0,3,2,0,2,0,0,1,0,0,0,17,17,2,0,0
95313,20000,3,35,0,2,0,25,64,2,8,0,403,38,3,2,0,28,0,8,6,0,0,0,0,0,0,43,43,0,0,0
95585,20000,4,35,0,1,0,29,67,2,6,0,438,44,3,1,0,33,0,8,5,0,0,0,0,0,0,51,51,0,0,0
99482,20000,31,45,0,9,12,9,25,0,8,6,5,66,4,6,19,10,5,1,0,23,0,0,0,0,0,9,9,1,11,0
99148,20000,6,21,0,0,2,12,13,1,0,2,2,39,0,0,3,38,3,0,0,1,0,0,0,0,0,0,0,1,0,0
99483,50000,86,304,5,7,52,129,169,20,24,62,97,285,8,6,95,32,20,3,10,57,0,0,0,0,4,1,1,4,1,1
99315,20000,27,47,3,0,6,17,49,5,6,9,29,133,2,4,19,7,5,0,2,26,0,0,0,0,1,2,2,6,1,0
99305,20000,8,25,2,0,3,25,32,10,1,11,6,64,1,0,6,24,3,1,0,4,0,0,0,0,0,6,6,2,0,0
98850,20000,25,37,0,0,1,15,21,2,1,1,17,47,1,0,4,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0
98355,20000,11,29,2,0,2,28,13,1,1,3,2,52,0,1,3,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0
