id,date,prcp,tmin
BRM00083344,2015-08-30,NA,136
BRM00083344,2015-08-31,NA,124
BRM00083344,2015-09-01,NA,70
BRM00083344,2015-09-02,NA,NA
BRM00083344,2015-09-03,NA,122
BRM00083344,2015-09-04,NA,116
BRM00083344,2015-09-05,NA,162
BRM00083344,2015-09-06,NA,154
BRM00083344,2015-09-07,NA,126
BRM00083344,2015-09-08,NA,126
BRM00083344,2015-09-09,NA,136
BRM00083344,2015-09-10,NA,130
BRM00083344,2015-09-11,NA,119
BRM00083344,2015-09-12,NA,127
BRM00083344,2015-09-13,NA,174
BRM00083344,2015-09-14,NA,169
BRM00083344,2015-09-15,NA,158
BRM00083344,2015-09-16,NA,NA
BRM00083344,2015-09-17,NA,146
BRM00083344,2015-09-18,NA,NA
BRM00083344,2015-09-19,NA,142
BRM00083344,2015-09-20,NA,NA
BRM00083344,2015-09-21,NA,140
BRM00083344,2015-09-22,NA,133
BRM00083344,2015-09-23,NA,145
BRM00083344,2015-09-24,NA,156
BRM00083344,2015-09-25,NA,160
BRM00083344,2015-09-26,NA,151
BRM00083344,2015-09-27,NA,134
BRM00083344,2015-09-28,NA,142
BRM00083344,2015-09-29,NA,144
BRM00083344,2015-09-30,NA,138
BRM00083344,2015-10-01,NA,NA
BRM00083344,2015-10-02,NA,NA
BRM00083344,2015-10-03,NA,149
BRM00083344,2015-10-04,NA,152
BRM00083344,2015-10-05,NA,189
BRM00083344,2015-10-06,NA,NA
BRM00083344,2015-10-07,5,NA
BRM00083344,2015-10-08,0,NA
BRM00083344,2015-10-09,NA,122
BRM00083344,2015-10-10,NA,118
BRM00083344,2015-10-11,5,NA
BRM00083344,2015-10-12,0,138
BRM00083344,2015-10-13,NA,136
BRM00083344,2015-10-14,NA,152
BRM00083344,2015-10-15,NA,176
BRM00083344,2015-10-16,NA,178
BRM00083344,2015-10-17,NA,152
BRM00083344,2015-10-18,NA,133
BRM00083344,2015-10-19,NA,170
BRM00083344,2015-10-20,NA,178
BRM00083344,2015-10-21,NA,180
BRM00083344,2015-10-22,NA,162
BRM00083344,2015-10-23,NA,172
