id,date,prcp,tmin
RSM00037004,2015-03-02,NA,NA
RSM00037004,2015-03-03,NA,NA
RSM00037004,2015-03-04,NA,30
RSM00037004,2015-03-05,NA,48
RSM00037004,2015-03-06,NA,NA
RSM00037004,2015-03-07,NA,NA
RSM00037004,2015-03-08,NA,36
RSM00037004,2015-03-09,NA,31
RSM00037004,2015-03-10,NA,56
RSM00037004,2015-03-11,NA,57
RSM00037004,2015-03-12,NA,NA
RSM00037004,2015-03-13,NA,NA
RSM00037004,2015-03-14,NA,NA
RSM00037004,2015-03-15,NA,NA
RSM00037004,2015-03-16,NA,NA
RSM00037004,2015-03-17,NA,NA
RSM00037004,2015-03-18,NA,NA
RSM00037004,2015-03-19,NA,NA
RSM00037004,2015-03-20,NA,NA
RSM00037004,2015-03-21,NA,NA
RSM00037004,2015-03-22,NA,NA
RSM00037004,2015-03-23,NA,NA
RSM00037004,2015-03-24,NA,NA
RSM00037004,2015-03-25,NA,NA
RSM00037004,2015-03-26,NA,NA
RSM00037004,2015-03-27,NA,NA
RSM00037004,2015-03-28,NA,NA
RSM00037004,2015-03-29,NA,NA
RSM00037004,2015-03-30,NA,NA
RSM00037004,2015-03-31,NA,NA
