id,date,prcp,tmax
USC00457773,2019-02-01,25,NA
USC00457773,2019-02-02,262,NA
USC00457773,2019-02-03,15,NA
USC00457773,2019-02-04,NA,NA
USC00457773,2019-02-05,NA,NA
USC00457773,2019-02-06,0,NA
USC00457773,2019-02-07,0,NA
USC00457773,2019-02-08,0,NA
USC00457773,2019-02-09,89,NA
USC00457773,2019-02-10,0,NA
USC00457773,2019-02-11,NA,NA
USC00457773,2019-02-12,NA,NA
USC00457773,2019-02-13,NA,NA
USC00457773,2019-02-14,NA,NA
USC00457773,2019-02-15,NA,NA
USC00457773,2019-02-16,15,NA
USC00457773,2019-02-17,8,NA
USC00457773,2019-02-18,0,NA
USC00457773,2019-02-19,102,NA
USC00457773,2019-02-20,38,NA
USC00457773,2019-02-21,0,NA
USC00457773,2019-02-22,0,NA
USC00457773,2019-02-23,76,NA
USC00457773,2019-02-24,33,NA
USC00457773,2019-02-25,5,NA
USC00457773,2019-02-26,0,NA
USC00457773,2019-02-27,0,NA
USC00457773,2019-02-28,0,NA
USC00457773,2019-03-01,0,NA
USC00457773,2019-03-02,0,NA
USC00457773,2019-03-03,0,NA
USC00457773,2019-03-04,0,NA
USC00457773,2019-03-05,0,NA
USC00457773,2019-03-06,0,NA
USC00457773,2019-03-07,36,NA
USC00457773,2019-03-08,53,NA
USC00457773,2019-03-09,69,NA
USC00457773,2019-03-10,0,NA
USC00457773,2019-03-11,0,NA
USC00457773,2019-03-12,188,NA
USC00457773,2019-03-13,132,NA
USC00457773,2019-03-14,0,NA
USC00457773,2019-03-15,0,NA
USC00457773,2019-03-16,0,NA
USC00457773,2019-03-17,0,NA
USC00457773,2019-03-18,0,NA
USC00457773,2019-03-19,0,NA
USC00457773,2019-03-20,0,NA
USC00457773,2019-03-21,0,NA
USC00457773,2019-03-22,0,NA
USC00457773,2019-03-23,13,NA
USC00457773,2019-03-24,0,NA
USC00457773,2019-03-25,0,NA
USC00457773,2019-03-26,86,NA
USC00457773,2019-03-27,0,NA
USC00457773,2019-03-28,0,NA
USC00457773,2019-03-29,0,NA
USC00457773,2019-03-30,0,NA
USC00457773,2019-03-31,0,NA
USC00457773,2019-04-01,0,NA
USC00457773,2019-04-02,0,NA
USC00457773,2019-04-03,25,NA
USC00457773,2019-04-04,38,NA
USC00457773,2019-04-05,25,NA
USC00457773,2019-04-06,104,NA
USC00457773,2019-04-07,183,NA
USC00457773,2019-04-08,3,NA
USC00457773,2019-04-09,269,NA
USC00457773,2019-04-10,145,NA
USC00457773,2019-04-11,206,NA
USC00457773,2019-04-12,229,NA
USC00457773,2019-04-13,30,NA
USC00457773,2019-04-14,117,NA
USC00457773,2019-04-15,102,NA
USC00457773,2019-04-16,10,NA
USC00457773,2019-04-17,48,NA
USC00457773,2019-04-18,5,NA
USC00457773,2019-04-19,64,NA
USC00457773,2019-04-20,89,NA
USC00457773,2019-04-21,0,NA
USC00457773,2019-04-22,0,NA
USC00457773,2019-04-23,56,NA
USC00457773,2019-04-24,10,NA
USC00457773,2019-04-25,0,NA
USC00457773,2019-04-26,0,NA
USC00457773,2019-04-27,15,NA
USC00457773,2019-04-28,20,NA
USC00457773,2019-04-29,0,NA
USC00457773,2019-04-30,8,NA
USC00457773,2019-05-01,0,NA
USC00457773,2019-05-02,0,NA
USC00457773,2019-05-03,0,NA
USC00457773,2019-05-04,0,NA
USC00457773,2019-05-05,0,NA
USC00457773,2019-05-06,0,NA
USC00457773,2019-05-07,0,NA
USC00457773,2019-05-08,0,NA
USC00457773,2019-05-09,0,NA
USC00457773,2019-05-10,0,NA
USC00457773,2019-05-11,0,NA
USC00457773,2019-05-12,0,NA
USC00457773,2019-05-13,0,NA
USC00457773,2019-05-14,0,NA
USC00457773,2019-05-15,48,NA
USC00457773,2019-05-16,5,NA
USC00457773,2019-05-17,305,NA
USC00457773,2019-05-18,0,NA
USC00457773,2019-05-19,0,NA
USC00457773,2019-05-20,3,NA
USC00457773,2019-05-21,104,NA
USC00457773,2019-05-22,3,NA
USC00457773,2019-05-23,0,NA
USC00457773,2019-05-24,5,NA
USC00457773,2019-05-25,0,NA
USC00457773,2019-05-26,46,NA
USC00457773,2019-05-27,0,NA
USC00457773,2019-05-28,0,NA
USC00457773,2019-05-29,0,NA
USC00457773,2019-05-30,0,NA
USC00457773,2019-05-31,0,NA
USC00457773,2019-06-01,0,NA
USC00457773,2019-06-02,0,NA
USC00457773,2019-06-03,0,NA
USC00457773,2019-06-04,0,NA
USC00457773,2019-06-05,0,NA
USC00457773,2019-06-06,8,NA
USC00457773,2019-06-07,15,NA
USC00457773,2019-06-08,43,NA
USC00457773,2019-06-09,0,NA
USC00457773,2019-06-10,0,NA
USC00457773,2019-06-11,0,NA
USC00457773,2019-06-12,0,NA
USC00457773,2019-06-13,0,NA
USC00457773,2019-06-14,0,NA
USC00457773,2019-06-15,0,NA
USC00457773,2019-06-16,0,NA
USC00457773,2019-06-17,0,NA
USC00457773,2019-06-18,13,NA
USC00457773,2019-06-19,30,NA
USC00457773,2019-06-20,254,NA
USC00457773,2019-06-21,13,NA
USC00457773,2019-06-22,0,NA
USC00457773,2019-06-23,8,NA
USC00457773,2019-06-24,33,NA
USC00457773,2019-06-25,0,NA
USC00457773,2019-06-26,0,NA
USC00457773,2019-06-27,74,NA
USC00457773,2019-06-28,117,NA
USC00457773,2019-06-29,3,NA
USC00457773,2019-06-30,0,NA
USC00457773,2019-07-01,0,NA
USC00457773,2019-07-02,0,NA
USC00457773,2019-07-03,25,NA
USC00457773,2019-07-04,3,NA
USC00457773,2019-07-05,0,NA
USC00457773,2019-07-06,5,NA
USC00457773,2019-07-07,8,NA
USC00457773,2019-07-08,0,NA
USC00457773,2019-07-09,0,NA
USC00457773,2019-07-10,46,NA
USC00457773,2019-07-11,64,NA
USC00457773,2019-07-12,5,NA
USC00457773,2019-07-13,0,NA
USC00457773,2019-07-14,0,NA
USC00457773,2019-07-15,0,NA
USC00457773,2019-07-16,191,NA
USC00457773,2019-07-17,8,NA
USC00457773,2019-07-18,160,NA
USC00457773,2019-07-19,38,NA
USC00457773,2019-07-20,0,NA
USC00457773,2019-07-21,0,NA
USC00457773,2019-07-22,0,NA
USC00457773,2019-07-23,0,NA
USC00457773,2019-07-24,0,NA
USC00457773,2019-07-25,0,NA
USC00457773,2019-07-26,0,NA
USC00457773,2019-07-27,0,NA
USC00457773,2019-07-28,0,NA
USC00457773,2019-07-29,0,NA
USC00457773,2019-07-30,0,NA
USC00457773,2019-07-31,0,NA
USC00457773,2019-08-01,0,NA
USC00457773,2019-08-02,51,NA
USC00457773,2019-08-03,0,NA
USC00457773,2019-08-04,0,NA
USC00457773,2019-08-05,0,NA
USC00457773,2019-08-06,0,NA
USC00457773,2019-08-07,0,NA
USC00457773,2019-08-08,0,NA
USC00457773,2019-08-09,0,NA
USC00457773,2019-08-10,229,NA
USC00457773,2019-08-11,0,NA
USC00457773,2019-08-12,0,NA
USC00457773,2019-08-13,8,NA
USC00457773,2019-08-14,0,NA
USC00457773,2019-08-15,0,NA
USC00457773,2019-08-16,0,NA
USC00457773,2019-08-17,0,NA
USC00457773,2019-08-18,0,NA
USC00457773,2019-08-19,0,NA
USC00457773,2019-08-20,0,NA
USC00457773,2019-08-21,0,NA
USC00457773,2019-08-22,132,NA
USC00457773,2019-08-23,0,NA
USC00457773,2019-08-24,0,NA
USC00457773,2019-08-25,0,NA
USC00457773,2019-08-26,0,NA
USC00457773,2019-08-27,0,NA
USC00457773,2019-08-28,0,NA
USC00457773,2019-08-29,0,NA
USC00457773,2019-08-30,15,NA
USC00457773,2019-08-31,0,NA
USC00457773,2019-09-01,0,NA
USC00457773,2019-09-02,0,NA
USC00457773,2019-09-03,0,NA
USC00457773,2019-09-04,0,NA
USC00457773,2019-09-05,0,NA
USC00457773,2019-09-06,0,NA
USC00457773,2019-09-07,0,NA
USC00457773,2019-09-08,43,NA
USC00457773,2019-09-09,127,NA
USC00457773,2019-09-10,51,NA
USC00457773,2019-09-11,0,NA
USC00457773,2019-09-12,0,NA
USC00457773,2019-09-13,91,NA
USC00457773,2019-09-14,0,NA
USC00457773,2019-09-15,107,NA
USC00457773,2019-09-16,127,NA
USC00457773,2019-09-17,0,NA
USC00457773,2019-09-18,203,NA
USC00457773,2019-09-19,13,NA
USC00457773,2019-09-20,18,NA
USC00457773,2019-09-21,0,NA
USC00457773,2019-09-22,25,NA
USC00457773,2019-09-23,74,NA
USC00457773,2019-09-24,18,NA
USC00457773,2019-09-25,5,NA
USC00457773,2019-09-26,51,NA
USC00457773,2019-09-27,97,NA
USC00457773,2019-09-28,216,NA
USC00457773,2019-09-29,107,NA
USC00457773,2019-09-30,0,NA
USC00457773,2019-10-01,0,NA
USC00457773,2019-10-02,0,NA
USC00457773,2019-10-03,10,NA
USC00457773,2019-10-04,53,NA
USC00457773,2019-10-05,8,NA
USC00457773,2019-10-06,0,NA
USC00457773,2019-10-07,0,NA
USC00457773,2019-10-08,140,NA
USC00457773,2019-10-09,178,NA
USC00457773,2019-10-10,0,NA
USC00457773,2019-10-11,0,NA
USC00457773,2019-10-12,0,NA
USC00457773,2019-10-13,3,NA
USC00457773,2019-10-14,13,NA
USC00457773,2019-10-15,0,NA
USC00457773,2019-10-16,0,NA
USC00457773,2019-10-17,140,NA
USC00457773,2019-10-18,104,NA
USC00457773,2019-10-19,307,NA
USC00457773,2019-10-20,127,NA
USC00457773,2019-10-21,279,NA
USC00457773,2019-10-22,267,NA
USC00457773,2019-10-23,51,NA
USC00457773,2019-10-24,0,NA
USC00457773,2019-10-25,0,NA
USC00457773,2019-10-26,127,NA
USC00457773,2019-10-27,0,NA
USC00457773,2019-10-28,0,NA
USC00457773,2019-10-29,0,NA
USC00457773,2019-10-30,0,NA
USC00457773,2019-10-31,0,NA
USC00457773,2019-11-01,0,NA
USC00457773,2019-11-02,0,NA
USC00457773,2019-11-03,0,NA
USC00457773,2019-11-04,0,NA
USC00457773,2019-11-05,0,NA
USC00457773,2019-11-06,0,NA
USC00457773,2019-11-07,0,NA
USC00457773,2019-11-08,0,NA
USC00457773,2019-11-09,25,NA
USC00457773,2019-11-10,56,NA
USC00457773,2019-11-11,0,NA
USC00457773,2019-11-12,91,NA
USC00457773,2019-11-13,8,NA
USC00457773,2019-11-14,0,NA
USC00457773,2019-11-15,58,NA
USC00457773,2019-11-16,0,NA
USC00457773,2019-11-17,64,NA
USC00457773,2019-11-18,41,NA
USC00457773,2019-11-19,107,NA
USC00457773,2019-11-20,13,NA
USC00457773,2019-11-21,0,NA
USC00457773,2019-11-22,0,NA
USC00457773,2019-11-23,0,NA
USC00457773,2019-11-24,89,NA
USC00457773,2019-11-25,142,NA
USC00457773,2019-11-26,38,NA
USC00457773,2019-11-27,0,NA
USC00457773,2019-11-28,0,NA
USC00457773,2019-11-29,0,NA
USC00457773,2019-11-30,0,NA
USC00457773,2019-12-01,0,NA
USC00457773,2019-12-02,5,NA
USC00457773,2019-12-03,0,NA
USC00457773,2019-12-04,25,NA
USC00457773,2019-12-05,36,NA
USC00457773,2019-12-06,0,NA
USC00457773,2019-12-07,71,NA
USC00457773,2019-12-08,25,NA
USC00457773,2019-12-09,10,NA
USC00457773,2019-12-10,0,NA
USC00457773,2019-12-11,58,NA
USC00457773,2019-12-12,137,NA
USC00457773,2019-12-13,76,NA
USC00457773,2019-12-14,142,NA
USC00457773,2019-12-15,33,NA
USC00457773,2019-12-16,28,NA
USC00457773,2019-12-17,0,NA
USC00457773,2019-12-18,0,NA
USC00457773,2019-12-19,0,NA
USC00457773,2019-12-20,1295,NA
USC00457773,2019-12-21,305,NA
USC00457773,2019-12-22,NA,NA
USC00457773,2019-12-23,NA,NA
USC00457773,2019-12-24,NA,NA
USC00457773,2019-12-25,0,NA
USC00457773,2019-12-26,NA,NA
USC00457773,2019-12-27,0,NA
USC00457773,2019-12-28,13,NA
USC00457773,2019-12-29,0,NA
USC00457773,2019-12-30,8,NA
USC00457773,2019-12-31,20,NA
USC00457773,2020-01-01,135,NA
USC00457773,2020-01-02,211,NA
USC00457773,2020-01-03,36,NA
USC00457773,2020-01-04,163,NA
USC00457773,2020-01-05,38,NA
USC00457773,2020-01-06,117,NA
USC00457773,2020-01-07,NA,NA
USC00457773,2020-01-08,NA,NA
USC00457773,2020-01-09,NA,NA
USC00457773,2020-01-10,NA,NA
USC00457773,2020-01-11,NA,NA
USC00457773,2020-01-12,NA,NA
USC00457773,2020-01-13,NA,NA
USC00457773,2020-01-14,NA,NA
USC00457773,2020-01-15,NA,NA
USC00457773,2020-01-16,NA,NA
USC00457773,2020-01-17,NA,NA
USC00457773,2020-01-18,NA,NA
USC00457773,2020-01-19,NA,NA
USC00457773,2020-01-20,NA,NA
USC00457773,2020-01-21,NA,NA
USC00457773,2020-01-22,NA,NA
USC00457773,2020-01-23,NA,NA
USC00457773,2020-01-24,NA,NA
USC00457773,2020-01-25,NA,NA
USC00457773,2020-01-26,NA,NA
USC00457773,2020-01-27,NA,NA
USC00457773,2020-01-28,NA,NA
USC00457773,2020-01-29,NA,NA
USC00457773,2020-01-30,NA,NA
USC00457773,2020-01-31,NA,NA
