id,date,prcp,tmin
PEM00084542,2016-03-05,NA,NA
PEM00084542,2016-03-06,NA,NA
PEM00084542,2016-03-07,201,68
PEM00084542,2016-03-08,NA,NA
PEM00084542,2016-03-09,99,65
PEM00084542,2016-03-10,NA,NA
PEM00084542,2016-03-11,NA,NA
PEM00084542,2016-03-12,NA,NA
PEM00084542,2016-03-13,NA,NA
PEM00084542,2016-03-14,NA,NA
PEM00084542,2016-03-15,NA,NA
PEM00084542,2016-03-16,NA,NA
PEM00084542,2016-03-17,NA,NA
PEM00084542,2016-03-18,NA,NA
PEM00084542,2016-03-19,NA,NA
PEM00084542,2016-03-20,NA,NA
PEM00084542,2016-03-21,NA,NA
PEM00084542,2016-03-22,NA,NA
PEM00084542,2016-03-23,NA,NA
PEM00084542,2016-03-24,NA,NA
PEM00084542,2016-03-25,NA,NA
PEM00084542,2016-03-26,NA,NA
PEM00084542,2016-03-27,NA,NA
PEM00084542,2016-03-28,NA,NA
PEM00084542,2016-03-29,NA,NA
PEM00084542,2016-03-30,NA,NA
PEM00084542,2016-03-31,NA,NA
PEM00084542,2016-04-01,61,NA
PEM00084542,2016-04-02,NA,NA
PEM00084542,2016-04-03,NA,NA
PEM00084542,2016-04-04,NA,NA
PEM00084542,2016-04-05,NA,NA
PEM00084542,2016-04-06,NA,NA
PEM00084542,2016-04-07,NA,NA
PEM00084542,2016-04-08,NA,NA
PEM00084542,2016-04-09,NA,NA
PEM00084542,2016-04-10,NA,NA
PEM00084542,2016-04-11,NA,NA
PEM00084542,2016-04-12,NA,NA
PEM00084542,2016-04-13,NA,NA
PEM00084542,2016-04-14,NA,NA
PEM00084542,2016-04-15,NA,NA
PEM00084542,2016-04-16,NA,NA
PEM00084542,2016-04-17,NA,NA
PEM00084542,2016-04-18,NA,NA
PEM00084542,2016-04-19,NA,NA
PEM00084542,2016-04-20,NA,NA
PEM00084542,2016-04-21,NA,NA
PEM00084542,2016-04-22,NA,NA
PEM00084542,2016-04-23,NA,NA
PEM00084542,2016-04-24,NA,NA
PEM00084542,2016-04-25,NA,NA
PEM00084542,2016-04-26,NA,NA
PEM00084542,2016-04-27,NA,NA
PEM00084542,2016-04-28,NA,NA
PEM00084542,2016-04-29,NA,NA
PEM00084542,2016-04-30,NA,NA
PEM00084542,2016-07-01,NA,NA
PEM00084542,2016-07-02,NA,NA
PEM00084542,2016-07-03,NA,NA
PEM00084542,2016-07-04,NA,25
