countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
AU,CITY,Machans Beach,988887,Queensland,QLD,-16.85849,145.74468,1039,,Australia__Brisbane
AU,ADM2,Mackay,133304,Queensland,QLD,-21.08189,149.04265,121909,,Australia__Brisbane
AU,CITY,Mackay City,1010646,Queensland,QLD,-21.14463,149.18678,3832,,Australia__Brisbane
AU,CITY,Mackenzie,5688,Queensland,QLD,-27.54351,153.12057,2067,45,Australia__Brisbane
AU,CITY,Macksville,4028,New South Wales,NSW,-30.7078,152.92029,2622,6,Australia__Sydney
AU,CITY,Maclean,4446,New South Wales,NSW,-29.4581,153.19753,2701,9,Australia__Sydney
AU,CITY,Macleay Island,988179,Queensland,QLD,-27.61089,153.35996,2635,,Australia__Brisbane
AU,CITY,Macleod,4374,Victoria,VIC,-37.73333,145.06667,9606,56,Australia__Melbourne
AU,CITY,Macmasters Beach,5659,New South Wales,NSW,-33.49663,151.42215,1249,36,Australia__Sydney
AU,CITY,Macquarie,5930,Australian Capital Territory,ACT,-35.25126,149.06363,2628,618,Australia__Sydney
AU,CITY,Macquarie Fields,988165,New South Wales,NSW,-33.99206,150.89307,13686,,Australia__Sydney
AU,CITY,Macquarie Hills,988456,New South Wales,NSW,-32.95111,151.64461,3224,,Australia__Sydney
AU,CITY,Macquarie Links,988940,New South Wales,NSW,-33.98454,150.87027,1359,,Australia__Sydney
AU,CITY,Macquarie Park,1282100,New South Wales,NSW,-33.78105,151.12757,9054,77,Australia__Sydney
AU,CITY,Maddingley,988011,Victoria,VIC,-37.68518,144.43245,3426,,Australia__Melbourne
AU,CITY,Maddington,4683,Western Australia,WA,-32.05,115.98333,11198,12,Australia__Perth
AU,CITY,Madeley,988783,Western Australia,WA,-31.8111,115.82814,5946,,Australia__Perth
AU,CITY,Madora Bay,989008,Western Australia,WA,-32.46951,115.75264,2626,,Australia__Perth
AU,CITY,Maffra,987860,Victoria,VIC,-37.97132,146.98366,5050,,Australia__Melbourne
AU,CITY,Magill,988585,South Australia,SA,-34.90911,138.67498,8690,,Australia__Adelaide
AU,CITY,Magnetic Island,5598,Queensland,QLD,-19.15514,146.8485,2107,,Australia__Brisbane
AU,CITY,Maida Vale,4403,Western Australia,WA,-31.95187,116.02764,4366,67,Australia__Perth
AU,CITY,Maiden Gully,988890,Victoria,VIC,-36.75389,144.20789,4880,,Australia__Melbourne
AU,CITY,Maidstone,5026,Victoria,VIC,-37.78035,144.87353,8956,38,Australia__Melbourne
AU,CITY,Main Beach,5964,Queensland,QLD,-27.97879,153.4266,5645,0,Australia__Brisbane
AU,CITY,Maitland,4217,South Australia,SA,-34.37386,137.67333,1222,192,Australia__Adelaide
AU,CITY,Maitland,4896,New South Wales,NSW,-32.73308,151.5574,67132,16,Australia__Sydney
AU,ADM2,Maitland Municipality,132828,New South Wales,NSW,-32.73333,151.55,73447,,Australia__Sydney
AU,CITY,Maitland city centre,1000148,New South Wales,NSW,-32.73263,151.55331,2050,,Australia__Sydney
AU,CITY,Malabar,3982,New South Wales,NSW,-33.96216,151.24796,5403,28,Australia__Sydney
AU,CITY,Malak,989403,Northern Territory,NT,-12.39288,130.90395,3000,,Australia__Darwin
AU,CITY,Malanda,987783,Queensland,QLD,-17.35228,145.59528,2004,740,Australia__Brisbane
AU,CITY,Maldon,987968,Victoria,VIC,-36.9957,144.06834,1467,360,Australia__Melbourne
AU,CITY,Maleny,4513,Queensland,QLD,-26.76001,152.84926,3696,418,Australia__Brisbane
AU,CITY,Mallacoota,988085,Victoria,VIC,-37.55896,149.75407,1062,22,Australia__Melbourne
AU,ADM2,Mallala,133168,South Australia,SA,-34.51035,138.42783,8611,,Australia__Adelaide
AU,CITY,Malua Bay,988570,New South Wales,NSW,-35.79382,150.22833,1844,,Australia__Sydney
AU,CITY,Malvern,987973,Victoria,VIC,-37.86259,145.02811,10143,,Australia__Melbourne
AU,CITY,Malvern,989306,South Australia,SA,-34.95915,138.61254,2519,,Australia__Adelaide
AU,CITY,Malvern East,5316,Victoria,VIC,-37.87397,145.04253,21282,60,Australia__Melbourne
AU,CITY,Mandurah,4725,Western Australia,WA,-32.5269,115.7217,83294,2,Australia__Perth
AU,CITY,Mandurah city centre,1000142,Western Australia,WA,-32.52644,115.73361,7784,,Australia__Perth
AU,CITY,Mangerton,5794,New South Wales,NSW,-34.43667,150.87167,2765,37,Australia__Sydney
AU,CITY,Mango Hill,4977,Queensland,QLD,-27.24349,153.02384,8271,34,Australia__Brisbane
AU,CITY,Manifold Heights,988432,Victoria,VIC,-38.13762,144.33369,2583,,Australia__Melbourne
AU,CITY,Manilla,4203,New South Wales,NSW,-30.74748,150.71974,2516,358,Australia__Sydney
AU,CITY,Maningrida,987529,Northern Territory,NT,-12.0483,134.22941,2325,,Australia__Darwin
AU,ADM2,Manjimup,133064,Western Australia,WA,-34.59789,116.26566,9427,,Australia__Perth
