countryCode,type,cityName,cityId,regionName,regionCode,lat,lon,population,elevation,timezone
ES,CITY,Albondón,28288,Andalusia,AN,36.8277,-3.21144,916,895,Europe__Madrid
ES,CITY,Albons,33289,Catalonia,CT,42.10389,3.08433,558,13,Europe__Madrid
ES,CITY,Alborache,28153,Valencian Community,VC,39.38333,-0.76667,948,,Europe__Madrid
ES,CITY,Alboraya,27982,Valencian Community,VC,39.5,-0.35,22405,5,Europe__Madrid
ES,CITY,Alborea,28613,Castile-La Mancha,CM,39.28333,-1.38333,795,,Europe__Madrid
ES,CITY,Alborge,33671,Aragon,AR,41.33367,-0.35675,128,156,Europe__Madrid
ES,CITY,Albornos,33108,León Province,LE,40.83795,-4.88129,212,910,Europe__Madrid
ES,CITY,Albox,28640,Andalusia,AN,37.38856,-2.14949,11178,420,Europe__Madrid
ES,CITY,Albudeite,28671,Region of Murcia,MC,38.02895,-1.38664,1502,,Europe__Madrid
ES,CITY,Albuixech,28562,Valencian Community,VC,39.55,-0.31667,3443,7,Europe__Madrid
ES,CITY,Alburquerque,28252,Extremadura,EX,39.22076,-7.00234,5619,,Europe__Madrid
ES,CITY,Albuñol,28066,Andalusia,AN,36.79203,-3.205,6157,250,Europe__Madrid
ES,CITY,Albuñuelas,28100,Andalusia,AN,36.92828,-3.63184,1063,730,Europe__Madrid
ES,CITY,Albuñán,28834,Andalusia,AN,37.22708,-3.13321,467,1120,Europe__Madrid
ES,CITY,Albánchez,28585,Andalusia,AN,37.28361,-2.18229,747,,Europe__Madrid
ES,CITY,Alcabón,28765,Castile-La Mancha,CM,40.00224,-4.36852,688,534,Europe__Madrid
ES,CITY,Alcadozo,28568,Castile-La Mancha,CM,38.64916,-1.97998,789,925,Europe__Madrid
ES,CITY,Alcaine,33830,Aragon,AR,40.95341,-0.70583,62,649,Europe__Madrid
ES,CITY,Alcalalí,28381,Valencian Community,VC,38.75038,-0.04013,1299,230,Europe__Madrid
ES,CITY,Alcalà de Xivert,33130,Valencian Community,VC,40.3,0.23333,6615,,Europe__Madrid
ES,CITY,Alcalá de Ebro,33180,Aragon,AR,41.81495,-1.19429,269,223,Europe__Madrid
ES,CITY,Alcalá de Guadaira,28915,Andalusia,AN,37.33791,-5.83951,70155,46,Europe__Madrid
ES,CITY,Alcalá de Gurrea,33725,Aragon,AR,42.06653,-0.68534,295,461,Europe__Madrid
ES,CITY,Alcalá de Henares,33614,Community of Madrid,MD,40.48205,-3.35996,204574,588,Europe__Madrid
