cityId,stationId,countryCode,type,cityName,regionName,regionCode,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,beach_Index,image_links
105561,SAM00040439,SA,CITY,Yanbu,Al Madinah Region,03,24.08954,38.0618,300000,,Asia__Riyadh,2,2,14,2,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105561.jpg
165767,SWE00138226,SE,CITY,Borås,Västra Götaland County,O,57.73783,12.94076,112879,,Europe__Stockholm,2,75,207,101,12,12,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165767.jpg
106447,SWE00138914,SE,CITY,Eskilstuna,Södermanland County,D,59.36661,16.5077,106748,26.0,Europe__Stockholm,2,83,220,240,12,42,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106447.jpg
165746,SWE00138914,SE,CITY,Eskilstuna Kommun,Södermanland County,D,59.37362,16.49014,106748,,Europe__Stockholm,2,81,200,240,12,41,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165746.jpg
106663,SWE00139452,SE,CITY,Gävle,Gävleborg County,X,60.67452,17.14174,102314,8.0,Europe__Stockholm,2,56,124,302,30,21,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106663.jpg
165738,SWE00139452,SE,CITY,Gävle Kommun,Gävleborg County,X,60.6426,17.12066,102314,,Europe__Stockholm,2,56,108,278,36,17,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165738.jpg
106179,SWE00138198,SE,CITY,Göteborg,Västra Götaland County,O,57.70716,11.96679,592042,12.0,Europe__Stockholm,2,910,1056,1500,42,164,55,8,https://travelapiimages.s3.eu-central-1.amazonaws.com/106179.jpg
165736,SWE00138198,SE,CITY,Göteborgs stad,Västra Götaland County,O,57.72288,11.94577,578327,,Europe__Stockholm,2,910,1083,1547,48,174,61,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/165736.jpg
105553,SWE00137836,SE,CITY,Halmstad,Halland County,N,56.67446,12.85676,102457,11.0,Europe__Stockholm,2,79,228,154,0,36,8,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/105553.jpg
165723,SWE00137836,SE,CITY,Halmstads Kommun,Halland County,N,56.7392,12.97338,102457,,Europe__Stockholm,2,77,230,104,0,35,8,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165723.jpg
165713,SWE00137636,SE,CITY,Helsingborg,Skåne County,M,56.05648000000001,12.78718,147191,,Europe__Stockholm,2,164,408,152,12,50,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165713.jpg
105727,SWE00138796,SE,CITY,Huddinge,Stockholm County,AB,59.23705,17.981920000000006,112772,,Europe__Stockholm,2,875,441,475,4,214,116,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105727.jpg
165703,SWE00138796,SE,CITY,Huddinge Kommun,Stockholm County,AB,59.21428,18.01584,112772,,Europe__Stockholm,2,349,313,245,0,187,68,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165703.jpg
105623,SW000002550,SE,CITY,Jönköping,Jönköping County,F,57.78145,14.15618,140797,104.0,Europe__Stockholm,2,95,287,175,18,47,4,4,https://travelapiimages.s3.eu-central-1.amazonaws.com/105623.jpg
105102,SW000008525,SE,CITY,Linköping,Östergötland County,E,58.41086,15.621570000000002,162757,45.0,Europe__Stockholm,2,161,303,232,12,26,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105102.jpg
165665,SW000008525,SE,CITY,Linköpings Kommun,Östergötland County,E,58.41046,15.6187,162757,,Europe__Stockholm,2,161,303,232,12,26,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165665.jpg
105725,SWE00137534,SE,CITY,Lund,Skåne County,M,55.70584,13.19321,124741,30.0,Europe__Stockholm,2,237,733,373,20,116,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105725.jpg
105218,SWE00137534,SE,CITY,Malmö,Skåne County,M,55.60587,13.00073,343650,10.0,Europe__Stockholm,2,322,511,234,30,56,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/105218.jpg
165659,SWE00137522,SE,CITY,Lunds Kommun,Skåne County,M,55.66897,13.36408,124741,,Europe__Stockholm,2,76,408,177,2,135,15,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165659.jpg
105652,SWE00138886,SE,CITY,Nacka,Stockholm County,AB,59.31053000000001,18.16372,105130,,Europe__Stockholm,2,1525,875,1497,64,314,106,5,https://travelapiimages.s3.eu-central-1.amazonaws.com/105652.jpg
165642,SWE00138886,SE,CITY,Nacka Kommun,Stockholm County,AB,59.31077,18.17551,105130,,Europe__Stockholm,2,1555,852,1469,64,300,100,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/165642.jpg
105390,SWE00138886,SE,CITY,Stockholm,Stockholm County,AB,59.32938000000001,18.06871,972647,,Europe__Stockholm,2,1434,1408,2055,80,526,180,28,https://travelapiimages.s3.eu-central-1.amazonaws.com/105390.jpg
165583,SWE00138886,SE,CITY,Stockholms Kommun,Stockholm County,AB,59.32478,18.06427,972647,,Europe__Stockholm,2,1430,1380,2055,80,524,182,26,https://travelapiimages.s3.eu-central-1.amazonaws.com/165583.jpg
105886,SWE00138568,SE,CITY,Norrköping,Östergötland County,E,58.59419000000001,16.1826,142818,0.0,Europe__Stockholm,2,168,235,298,9,36,24,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105886.jpg
165636,SWE00138596,SE,CITY,Norrköpings Kommun,Östergötland County,E,58.61139,16.32092,142818,,Europe__Stockholm,2,183,227,303,9,36,40,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165636.jpg
105443,SWE00140174,SE,CITY,Umeå,Västerbotten County,AC,63.82842,20.25972,128587,12.0,Europe__Stockholm,2,169,136,308,18,39,53,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/105443.jpg
165511,SWE00140174,SE,CITY,Umeå Kommun,Västerbotten County,AC,63.82992,20.25484,128587,,Europe__Stockholm,2,169,136,308,18,35,57,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/165511.jpg
105887,SWE00139148,SE,CITY,Uppsala,Uppsala County,C,59.85882,17.63889,229965,15.0,Europe__Stockholm,2,300,273,307,16,45,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105887.jpg
165551,SWE00139172,SE,CITY,Uppsala Kommun,Uppsala County,C,59.96425,17.77395,229965,,Europe__Stockholm,2,0,89,304,0,10,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165551.jpg
165536,SWE00139028,SE,CITY,Västerås,Västmanland County,U,59.64914,16.56445,153828,,Europe__Stockholm,2,107,271,414,10,42,10,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/165536.jpg
106053,SWE00138816,SE,CITY,Örebro,Örebro County,T,59.27412,15.2066,155356,34.0,Europe__Stockholm,2,105,214,126,6,47,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/106053.jpg
165620,SWE00138816,SE,CITY,Örebro Kommun,Örebro County,T,59.27168,15.28364,155356,,Europe__Stockholm,2,107,206,112,6,41,2,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/165620.jpg
106691,SIM00014015,SI,CITY,Ljubljana,Ljubljana City Municipality,061,46.05108,14.50513,284355,295.0,Europe__Ljubljana,2,588,671,1522,80,115,412,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106691.jpg
106300,SIE00115156,SI,CITY,Maribor,Maribor City Municipality,070,46.55472,15.64667,112325,,Europe__Ljubljana,2,169,475,2022,38,21,49,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106300.jpg
107358,ES000078650,SV,CITY,Ahuachapán,Ahuachapán Department,AH,13.92139,-89.845,110511,799.0,America__El_Salvador,2,12,118,2,0,30,54,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107358.jpg
106791,ES000078650,SV,CITY,Sonsonate,Sonsonate Department,SO,13.71889,-89.72417,110501,246.0,America__El_Salvador,2,7,104,4,0,41,52,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106791.jpg
107965,ES003800510,SV,CITY,Apopa,San Salvador Department,SS,13.80722,-89.17917,131286,404.0,America__El_Salvador,2,145,596,40,0,38,76,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107965.jpg
107833,ES003800510,SV,CITY,Delgado,San Salvador Department,SS,13.72171,-89.16874,120200,620.0,America__El_Salvador,2,142,608,40,0,42,62,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107833.jpg
107313,ES003800510,SV,CITY,Mejicanos,San Salvador Department,SS,13.72397,-89.18799999999997,160317,630.0,America__El_Salvador,2,142,638,42,0,38,54,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107313.jpg
106295,ES003800510,SV,CITY,San Salvador,San Salvador Department,SS,13.68935,-89.18718,567698,658.0,America__El_Salvador,2,150,754,44,0,54,154,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/106295.jpg
107341,ES003800510,SV,CITY,Santa Tecla,La Libertad Department,LI,13.67694,-89.27972,135483,931.0,America__El_Salvador,2,146,678,44,0,22,78,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107341.jpg
107033,ES003800510,SV,CITY,Soyapango,San Salvador Department,SS,13.71024,-89.13989000000002,329708,648.0,America__El_Salvador,2,140,598,40,0,44,58,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107033.jpg
109816,SY000040001,TR,CITY,Nusaybin,Mardin Province,47,37.07028,41.21465,105856,471.0,Europe__Istanbul,2,6,62,8,0,4,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109816.jpg
111030,TUM00017069,TR,CITY,Adapazarı,Sakarya Province,54,40.78056,30.40333,286787,31.0,Europe__Istanbul,2,15,53,9,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/111030.jpg
168754,TUM00017069,TR,CITY,Kartepe,Kocaeli Province,41,40.75246,30.02787,118066,,Europe__Istanbul,2,52,66,12,0,0,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/168754.jpg
168748,TUM00017069,TR,CITY,İzmit,Kocaeli Province,41,40.77521,29.946240000000003,363416,,Europe__Istanbul,2,54,70,12,0,2,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/168748.jpg
109809,TUM00017265,TR,CITY,Adıyaman,Adıyaman Province,02,37.76441,38.27629,304615,2509.0,Europe__Istanbul,2,6,74,2,0,0,16,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109809.jpg
109268,TUM00017190,TR,CITY,Afyonkarahisar,Afyonkarahisar Province,03,38.75667,30.54333,299673,1021.0,Europe__Istanbul,2,18,124,3,0,3,8,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109268.jpg
168786,TUM00017034,TR,CITY,Altınordu,Ordu Province,52,40.94879,37.79572,200807,,Europe__Istanbul,2,7,20,0,0,6,8,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/168786.jpg
110534,TUM00017034,TR,CITY,Giresun,Giresun Province,28,40.91698,38.38741,135920,10.0,Europe__Istanbul,2,3,12,0,0,12,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110534.jpg
110371,TUM00017034,TR,CITY,Ordu,Ordu Province,52,40.97782,37.89047,116788,5.0,Europe__Istanbul,2,7,16,0,0,8,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110371.jpg
109501,TUM00017130,TR,CITY,Ankara,Ankara Province,06,39.91987,32.85427,5503985,850.0,Europe__Istanbul,2,329,634,48,0,4,32,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109501.jpg
109866,TUM00017130,TR,CITY,Batikent,Ankara Province,06,39.96833,32.73083,300000,,Europe__Istanbul,2,308,715,44,0,2,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109866.jpg
109252,TUM00017130,TR,CITY,Gölbaşı,Ankara Province,06,39.79043,32.80903,134378,970.0,Europe__Istanbul,2,132,225,14,0,2,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109252.jpg
168770,TUM00017130,TR,CITY,Pursaklar,Ankara Province,06,40.03961,32.90139,143055,,Europe__Istanbul,2,206,617,34,0,2,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/168770.jpg
110431,TUM00017130,TR,CITY,Çankaya,Ankara Province,06,39.9179,32.86268,920890,850.0,Europe__Istanbul,2,320,632,44,0,2,12,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110431.jpg
109535,TUM00017370,TR,CITY,Antakya,Hatay Province,31,36.20655,36.15722,377793,67.0,Europe__Istanbul,2,14,35,4,0,0,12,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109535.jpg
109638,TUM00017300,TR,CITY,Antalya,Antalya Province,07,36.90812,30.69556,2426356,30.0,Europe__Istanbul,2,117,617,125,0,171,48,20,https://travelapiimages.s3.eu-central-1.amazonaws.com/109638.jpg
109085,TUM00017234,TR,CITY,Aydın,Aydın Province,09,37.84501,27.83963,191037,65.0,Europe__Istanbul,2,10,142,4,0,4,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109085.jpg
168672,TUM00017234,TR,CITY,Nazilli,Aydın Province,09,37.9357,28.30609,156748,,Europe__Istanbul,2,9,85,10,0,8,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/168672.jpg
109089,TUM00017099,TR,CITY,Ağrı,Ağrı Province,04,39.71944000000001,43.05139000000001,149188,1640.0,Europe__Istanbul,2,0,52,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109089.jpg
109698,TUM00017150,TR,CITY,Balıkesir,Balıkesir Province,10,39.64917,27.88611,331788,70.0,Europe__Istanbul,2,13,170,4,0,0,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109698.jpg
110883,TUM00017022,TR,CITY,Bartın,Bartın Province,74,41.63583,32.3375,155016,,Europe__Istanbul,2,4,30,10,0,12,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110883.jpg
167962,TUM00017022,TR,CITY,Ereğli,Zonguldak Province,67,41.23807,31.60581,175605,,Europe__Istanbul,2,0,22,0,0,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/167962.jpg
109899,TUM00017282,TR,CITY,Batman,Batman Province,72,37.88738,41.13221,447106,540.0,Europe__Istanbul,2,15,310,2,0,0,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109899.jpg
111057,TUM00017070,TR,CITY,Bolu,Bolu Province,14,40.73583,31.60611,205525,733.0,Europe__Istanbul,2,5,34,0,0,0,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/111057.jpg
110133,TUM00017070,TR,CITY,Düzce,Düzce Province,81,40.83889,31.16389,240633,160.0,Europe__Istanbul,2,12,234,2,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110133.jpg
109908,TU000017240,TR,CITY,Burdur,Burdur Province,15,37.72028,30.29083,113077,,Europe__Istanbul,2,10,92,0,0,9,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109908.jpg
109256,TU000017240,TR,CITY,Isparta,Isparta Province,32,37.76444,30.55222,258375,1035.0,Europe__Istanbul,2,7,164,18,0,10,8,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109256.jpg
110138,TUM00017116,TR,CITY,Bursa,Bursa Province,16,40.19559,29.06013,2901396,100.0,Europe__Istanbul,2,100,717,50,0,25,24,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110138.jpg
110341,TUM00017116,TR,CITY,İnegol,Bursa Province,16,40.07806,29.51333,268155,293.0,Europe__Istanbul,2,0,6,0,0,2,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110341.jpg
167939,TUM00017116,TR,CITY,İnegöl,Bursa Province,16,40.01193,29.53678,268155,,Europe__Istanbul,2,0,6,0,0,5,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/167939.jpg
109622,TUM00017237,TR,CITY,Denizli,Denizli Province,20,37.77417,29.0875,963464,324.0,Europe__Istanbul,2,45,409,24,0,23,46,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109622.jpg
109235,TUM00017280,TR,CITY,Diyarbakır,Diyarbakır Province,21,37.91363,40.21721,1732396,675.0,Europe__Istanbul,2,26,164,16,0,4,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109235.jpg
110811,TUM00017050,TR,CITY,Edirne,Edirne Province,22,41.67719,26.55597,180327,42.0,Europe__Istanbul,2,24,132,18,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110811.jpg
110024,TUM00017202,TR,CITY,Elazığ,Elazığ Province,23,38.67431,39.22321,421726,1067.0,Europe__Istanbul,2,19,69,7,0,0,8,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110024.jpg
109584,TUM00017092,TR,CITY,Erzincan,Erzincan Province,24,39.73919,39.49015,157452,1185.0,Europe__Istanbul,2,6,50,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109584.jpg
109209,TUM00017096,TR,CITY,Erzurum,Erzurum Province,25,39.90861,41.27694,767848,1900.0,Europe__Istanbul,2,13,72,6,0,9,56,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109209.jpg
109850,TUM00017260,TR,CITY,Gaziantep,Gaziantep Province,27,37.05944,37.3825,2028563,850.0,Europe__Istanbul,2,35,206,2,0,20,42,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109850.jpg
109849,TUM00017260,TR,CITY,Kilis,Kilis Province,79,36.71611,37.115,116034,660.0,Europe__Istanbul,2,3,12,3,0,9,29,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109849.jpg
110075,TUM00017260,TR,CITY,Nizip,Gaziantep Province,27,37.00972,37.79417,142389,,Europe__Istanbul,2,2,0,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110075.jpg
110146,TUM00017064,TR,CITY,Gebze,Kocaeli Province,41,40.80276,29.43068,371000,,Europe__Istanbul,2,22,279,4,0,8,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110146.jpg
110475,TUM00017064,TR,CITY,Istanbul,Istanbul Province,34,41.01384,28.94966,14804116,100.0,Europe__Istanbul,2,837,1067,314,4,109,10,9,https://travelapiimages.s3.eu-central-1.amazonaws.com/110475.jpg
167915,TUM00017064,TR,CITY,Maltepe,Istanbul Province,34,40.9589,29.17866,427040,,Europe__Istanbul,2,153,613,37,0,50,10,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/167915.jpg
109542,TUM00017064,TR,CITY,Umraniye,Istanbul Province,34,41.01643,29.12476,573265,,Europe__Istanbul,2,764,701,297,4,78,10,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109542.jpg
168789,TUM00017064,TR,CITY,Çayırova,Kocaeli Province,41,40.82784,29.39014,129655,,Europe__Istanbul,2,30,451,4,0,8,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/168789.jpg
109887,AM000037787,TR,CITY,Iğdır,Iğdır Province,76,39.92371,44.045,137613,850.0,Europe__Istanbul,2,4,14,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109887.jpg
110864,TUM00017098,TR,CITY,Kars,Kars Province,36,40.59825,43.08548,112260,1768.0,Europe__Istanbul,2,16,23,10,0,4,8,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110864.jpg
110005,GR000167230,TR,CITY,Kuşadası,Aydın Province,09,37.86014,27.25713,113580,11.0,Europe__Istanbul,2,44,47,111,0,35,9,6,https://travelapiimages.s3.eu-central-1.amazonaws.com/110005.jpg
109510,TUM00017155,TR,CITY,Kütahya,Kütahya Province,43,39.42417,29.98333,266784,970.0,Europe__Istanbul,2,27,52,0,0,0,8,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109510.jpg
109475,TUM00017160,TR,CITY,Kırşehir,Kırşehir Province,40,39.14583,34.16389,153511,1027.0,Europe__Istanbul,2,7,110,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109475.jpg
109566,TUM00017220,TR,CITY,Manisa,Manisa Province,45,38.61202,27.42647,243971,,Europe__Istanbul,2,14,114,6,0,11,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109566.jpg
109097,TUM00017220,TR,CITY,İzmir,İzmir Province,35,38.41273,27.13838,4320519,2.0,Europe__Istanbul,2,208,551,59,0,56,42,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/109097.jpg
109495,TUM00017193,TR,CITY,Nevşehir,Nevşehir Province,50,38.625,34.71222,143194,1224.0,Europe__Istanbul,2,57,104,59,0,40,28,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109495.jpg
109952,TUM00017250,TR,CITY,Niğde,Niğde Province,51,37.96583,34.67935,224289,1229.0,Europe__Istanbul,2,7,57,10,0,4,14,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109952.jpg
110801,TUM00017030,TR,CITY,Samsun,Samsun Province,55,41.27976,36.3361,1335716,20.0,Europe__Istanbul,2,30,258,16,0,48,20,7,https://travelapiimages.s3.eu-central-1.amazonaws.com/110801.jpg
110834,TUM00017056,TR,CITY,Tekirdağ,Tekirdağ Province,59,40.9781,27.51101,1029927,37.0,Europe__Istanbul,2,51,164,0,0,46,66,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110834.jpg
110817,TUM00017056,TR,CITY,Çorlu,Tekirdağ Province,59,41.15917,27.8,262862,10.0,Europe__Istanbul,2,12,42,0,0,2,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110817.jpg
110420,TUM00017086,TR,CITY,Tokat,Tokat Province,60,40.31389,36.55444,201294,623.0,Europe__Istanbul,2,4,20,0,0,0,2,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110420.jpg
108930,TU000017170,TR,CITY,Van,Van Province,65,38.49457,43.38323,371713,1730.0,Europe__Istanbul,2,0,16,14,0,5,7,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/108930.jpg
108204,TUM00017140,TR,CITY,Yozgat,Yozgat Province,66,39.82,34.80444,105167,1406.0,Europe__Istanbul,2,9,56,4,0,5,28,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/108204.jpg
110556,TUM00017084,TR,CITY,Çorum,Çorum Province,19,40.54889,34.95333,294807,801.0,Europe__Istanbul,2,8,10,0,0,0,6,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/110556.jpg
166959,TH000048569,TH,CITY,Amphoe Hat Yai,Songkhla,90,6.9809199999999985,100.46539,191696,,Asia__Bangkok,2,12,102,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/166959.jpg
108615,TH000048569,TH,CITY,Hat Yai,Songkhla,90,7.0083600000000015,100.47668,191696,,Asia__Bangkok,2,12,108,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/108615.jpg
166952,TH000048456,TH,CITY,Amphoe Khlong Luang,Pathum Thani,13,14.093229999999998,100.68106,118551,,Asia__Bangkok,2,84,179,4,0,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/166952.jpg
166817,TH000048456,TH,CITY,Amphoe Pak Kret,Nonthaburi,12,13.91626,100.50397,184501,,Asia__Bangkok,2,419,910,424,18,30,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/166817.jpg
109035,TH000048456,TH,CITY,Khlong Luang,Pathum Thani,13,14.06467,100.64578,118551,,Asia__Bangkok,2,87,209,0,0,6,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/109035.jpg
107809,TH000048456,TH,CITY,Mueang Nonthaburi,Nonthaburi,12,13.86075,100.51477,291555,,Asia__Bangkok,2,691,900,553,30,54,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107809.jpg
107804,TH000048456,TH,CITY,Pak Kret,Nonthaburi,12,13.91301,100.49883,184501,,Asia__Bangkok,2,434,912,442,24,30,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107804.jpg
166605,TH000048328,TH,CITY,Amphoe Mueang Lampang,Lampang,52,18.38901,99.54388,156139,,Asia__Bangkok,2,18,105,2,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/166605.jpg
107263,TH000048328,TH,CITY,Lampang,Lampang,52,18.29232,99.49277,156139,,Asia__Bangkok,2,18,159,2,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107263.jpg
166846,TH000048378,TH,CITY,Amphoe Mueang Phitsanulok,Phitsanulok,65,16.8404,100.27298,103427,,Asia__Bangkok,2,16,144,2,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/166846.jpg
107179,TH000048378,TH,CITY,Phitsanulok,Phitsanulok,65,16.82481,100.25858,103427,45.0,Asia__Bangkok,2,16,144,2,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107179.jpg
166797,THM00048453,TH,CITY,Amphoe Phra Pradaeng,Samut Prakan,11,13.65246,100.55271,171333,,Asia__Bangkok,2,639,1154,554,36,48,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/166797.jpg
107429,THM00048453,TH,CITY,Samut Prakan,Samut Prakan,11,13.59934,100.59675,388920,,Asia__Bangkok,2,392,944,205,24,30,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107429.jpg
166735,TH000048459,TH,CITY,Amphoe Si Racha,Chon Buri,20,13.12976,101.04008,178916,,Asia__Bangkok,2,15,52,0,0,11,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/166735.jpg
108300,TH000048459,TH,CITY,Chon Buri,Chon Buri,20,13.3622,100.98345,219164,9.0,Asia__Bangkok,2,28,70,0,0,15,4,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/108300.jpg
107759,TH000048459,TH,CITY,Si Racha,Chon Buri,20,13.17372,100.93111,178916,,Asia__Bangkok,2,29,65,8,0,17,8,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/107759.jpg
108822,TH000048455,TH,CITY,Bangkok,Bangkok,10,13.75398,100.50144,5696409,2.0,Asia__Bangkok,2,845,1101,584,36,66,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/108822.jpg
166783,TH000048455,TH,CITY,Phra Nakhon,Bangkok,10,13.75831,100.49613,5696409,,Asia__Bangkok,2,842,1091,584,36,66,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/166783.jpg
107141,TH000048455,TH,CITY,Phra Pradaeng,Samut Prakan,11,13.65855,100.53362,171333,,Asia__Bangkok,2,653,1120,554,36,48,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107141.jpg
107701,TH000048327,TH,CITY,Chiang Mai,Chiang Mai,50,18.79038,98.98468,200952,310.0,Asia__Bangkok,2,172,980,87,0,30,8,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107701.jpg
108250,TH000048381,TH,CITY,Khon Kaen,Khon Kaen,40,16.44671,102.833,147579,162.0,Asia__Bangkok,2,25,172,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/108250.jpg
107637,TH000048431,TH,CITY,Nakhon Ratchasima,Nakhon Ratchasima,30,14.97066,102.10196,208781,,Asia__Bangkok,2,16,96,6,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107637.jpg
107175,TH000048552,TH,CITY,Nakhon Si Thammarat,Nakhon Si Thammarat,80,8.43333,99.96667,120836,9.0,Asia__Bangkok,2,12,55,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/107175.jpg
108603,TH000048477,TH,CITY,Pattaya,Chon Buri,20,12.93333,100.88333,115840,,Asia__Bangkok,2,117,103,7,0,40,0,27,https://travelapiimages.s3.eu-central-1.amazonaws.com/108603.jpg
