regionCode,regionName,countryCode,culture_hIndexMean,culture_hIndexMin,culture_hIndexMax,culture_cIndexMean,culture_cIndexMin,culture_cIndexMax,culture_rIndexMean,culture_rIndexMin,culture_rIndexMax,culture_aIndexMean,culture_aIndexMin,culture_aIndexMax,culture_iIndexMean,culture_iIndexMin,culture_iIndexMax,culture_nIndexMean,culture_nIndexMin,culture_nIndexMax,formations_mIndexMean,formations_mIndexMin,formations_mIndexMax,formations_rIndexMean,formations_rIndexMin,formations_rIndexMax,beach_IndexMean,beach_IndexMin,beach_IndexMax
JP_31,Tottori Prefecture,JP,286.0,112,459,90.0,71,110,314.0,202,427,12.0,8,16,0.0,0,0,32.0,12,53,56.0,49,63,0.0,0,0,1.0,0,2
JP_32,Shimane Prefecture,JP,127.0,34,176,92.0,73,101,266.0,173,312,4.0,3,4,0.0,0,0,21.0,13,25,72.0,65,75,0.0,0,0,0.0,0,0
JP_33,Okayama Prefecture,JP,219.0,108,315,243.0,76,415,567.0,197,857,61.0,26,82,40.0,0,63,34.0,13,60,119.0,48,163,0.0,0,0,0.0,0,0
JP_34,Hiroshima Prefecture,JP,128.0,14,333,169.0,33,375,463.0,184,773,30.0,2,75,2.0,0,6,130.0,23,326,178.0,15,520,1.0,0,4,6.0,0,47
JP_35,Yamaguchi Prefecture,JP,32.0,13,47,37.0,19,82,175.0,85,299,3.0,0,9,0.0,0,0,50.0,3,143,59.0,7,119,0.0,0,0,0.0,0,0
JP_36,Tokushima Prefecture,JP,94.0,93,96,174.0,172,176,575.0,556,594,17.0,17,17,6.0,6,6,81.0,78,84,76.0,73,80,0.0,0,0,0.0,0,0
JP_37,Kagawa Prefecture,JP,112.0,79,178,161.0,121,234,370.0,331,447,52.0,27,65,6.0,0,9,37.0,28,46,108.0,104,111,0.0,0,0,0.0,0,0
JP_38,Ehime Prefecture,JP,25.0,11,41,72.0,32,165,113.0,70,195,7.0,0,26,1.0,0,3,148.0,25,310,60.0,15,132,0.0,0,0,7.0,0,26
JP_39,Kōchi Prefecture,JP,62.0,62,62,104.0,96,111,441.0,435,447,11.0,10,12,0.0,0,0,68.0,65,70,50.0,46,53,0.0,0,0,0.0,0,1
JP_40,Fukuoka Prefecture,JP,316.0,43,683,212.0,47,479,378.0,95,628,103.0,5,259,10.0,2,32,85.0,12,258,76.0,16,212,0.0,0,0,5.0,0,23
JP_41,Saga Prefecture,JP,130.0,95,165,62.0,27,97,204.0,37,372,20.0,14,27,2.0,0,3,44.0,42,46,36.0,20,51,0.0,0,0,2.0,0,3
JP_42,Nagasaki Prefecture,JP,62.0,29,87,83.0,28,133,98.0,23,151,8.0,0,13,4.0,0,6,21.0,12,25,15.0,13,17,0.0,0,0,0.0,0,2
JP_43,Kumamoto Prefecture,JP,62.0,7,119,69.0,12,125,242.0,80,406,8.0,0,16,3.0,0,6,28.0,0,56,38.0,6,60,0.0,0,0,0.0,0,0
JP_44,Ōita Prefecture,JP,79.0,75,82,102.0,94,108,128.0,122,135,19.0,14,22,0.0,0,0,26.0,16,39,48.0,24,87,0.0,0,0,0.0,0,1
JP_45,Miyazaki Prefecture,JP,69.0,23,142,86.0,16,150,62.0,18,104,8.0,3,12,1.0,0,3,11.0,9,16,4.0,2,7,0.0,0,0,0.0,0,2
JP_46,Kagoshima Prefecture,JP,98.0,14,248,64.0,15,143,160.0,33,291,12.0,0,31,3.0,0,10,25.0,5,44,27.0,12,43,0.0,0,0,1.0,0,3
JP_47,Okinawa Prefecture,JP,199.0,67,276,166.0,96,213,122.0,55,163,28.0,21,33,3.0,3,3,49.0,43,65,8.0,8,10,0.0,0,0,4.0,0,7
KH_9,Koh Kong Province,KH,2.0,2,2,0.0,0,0,2.0,2,2,2.0,2,2,0.0,0,0,14.0,14,14,0.0,0,0,0.0,0,0,2.0,2,2
KW_AH,Al Ahmadi Governorate,KW,4.0,4,4,56.0,56,56,492.0,492,492,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0
KW_HA,Hawalli Governorate,KW,19.0,19,19,86.0,84,88,645.0,617,673,25.0,25,25,0.0,0,0,22.0,22,22,0.0,0,0,0.0,0,0,8.0,5,10
KW_KU,Capital Governorate,KW,25.0,25,25,94.0,94,94,653.0,653,653,25.0,25,25,0.0,0,0,22.0,22,22,0.0,0,0,0.0,0,0,9.0,9,9
KZ_AKM,Akmola Region,KZ,44.0,44,44,15.0,15,15,20.0,20,20,2.0,2,2,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0,1.0,1,1
KZ_AKT,Aktobe Region,KZ,228.0,228,228,81.0,81,81,34.0,34,34,0.0,0,0,0.0,0,0,10.0,10,10,2.0,2,2,0.0,0,0,3.0,3,3
KZ_ALA,Almaty,KZ,167.0,167,167,232.0,232,232,139.0,139,139,16.0,16,16,0.0,0,0,157.0,157,157,207.0,207,207,0.0,0,0,1.0,1,1
KZ_AST,Nur-Sultan,KZ,75.0,75,75,70.0,70,70,35.0,35,35,8.0,8,8,0.0,0,0,6.0,6,6,0.0,0,0,0.0,0,0,1.0,1,1
KZ_ATY,Atyrau Region,KZ,30.0,30,30,11.0,11,11,13.0,13,13,0.0,0,0,0.0,0,0,4.0,4,4,0.0,0,0,0.0,0,0,2.0,2,2
KZ_KAR,Karaganda Region,KZ,31.0,11,65,23.0,9,41,25.0,4,63,1.0,0,2,0.0,0,0,2.0,2,2,1.0,0,4,0.0,0,0,1.0,0,1
KZ_KUS,Kostanay Region,KZ,31.0,14,48,19.0,4,34,12.0,4,20,0.0,0,0,0.0,0,0,5.0,2,8,0.0,0,0,0.0,0,0,5.0,1,9
KZ_PAV,Pavlodar Region,KZ,25.0,25,25,21.0,21,21,22.0,22,22,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0,1.0,1,1
KZ_SEV,North Kazakhstan Region,KZ,42.0,42,42,23.0,23,23,32.0,32,32,0.0,0,0,0.0,0,0,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0
KZ_VOS,East Kazakhstan Region,KZ,75.0,75,75,53.0,53,53,35.0,35,35,4.0,4,4,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0
KZ_YUZ,Turkestan Region,KZ,55.0,55,55,36.0,36,36,94.0,94,94,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
KZ_ZAP,West Kazakhstan Province,KZ,42.0,42,42,38.0,38,38,25.0,25,25,2.0,2,2,0.0,0,0,10.0,10,10,0.0,0,0,0.0,0,0,2.0,2,2
KZ_ZHA,Jambyl Region,KZ,46.0,46,46,16.0,16,16,54.0,54,54,8.0,8,8,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
LB_AS,North Governorate,LB,32.0,32,32,16.0,16,16,94.0,94,94,5.0,5,5,0.0,0,0,20.0,20,20,0.0,0,0,0.0,0,0,2.0,2,2
LB_BI,Beqaa Governorate,LB,61.0,61,61,6.0,6,6,78.0,78,78,48.0,48,48,0.0,0,0,14.0,14,14,22.0,22,22,0.0,0,0,0.0,0,0
LB_JA,South Governorate,LB,55.0,55,55,2.0,2,2,21.0,21,21,9.0,9,9,0.0,0,0,9.0,9,9,3.0,3,3,0.0,0,0,0.0,0,0
LK_1,Western Province,LK,147.0,22,287,157.0,12,245,723.0,190,908,47.0,0,77,0.0,0,0,15.0,3,44,0.0,0,0,0.0,0,0,2.0,0,8
LK_2,Central Province,LK,49.0,49,49,81.0,81,81,864.0,864,864,10.0,10,10,0.0,0,0,7.0,7,7,19.0,19,19,0.0,0,0,0.0,0,0
LK_5,Eastern Province,LK,30.0,30,30,22.0,22,22,103.0,103,103,4.0,4,4,0.0,0,0,22.0,22,22,0.0,0,0,0.0,0,0,3.0,3,3
LT_15,Kaunas City Municipality,LT,270.0,270,270,327.0,327,327,233.0,233,233,66.0,66,66,0.0,0,0,55.0,55,55,11.0,11,11,0.0,0,0,0.0,0,0
LT_21,Klaipėda District Municipality,LT,96.0,96,96,163.0,163,163,59.0,59,59,34.0,34,34,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0
LT_57,Vilnius City Municipality,LT,481.0,481,481,496.0,496,496,412.0,412,412,301.0,301,301,0.0,0,0,182.0,182,182,37.0,37,37,0.0,0,0,10.0,10,10
LU_LU,Canton of Luxembourg,LU,467.0,467,467,293.0,293,293,285.0,285,285,141.0,141,141,17.0,17,17,56.0,56,56,4.0,4,4,0.0,0,0,0.0,0,0
MA_01,Tanger-Tétouan-Al Hoceïma,MA,70.0,44,145,74.0,40,118,162.0,26,301,21.0,4,59,0.0,0,0,37.0,0,113,16.0,3,51,1.0,0,4,5.0,0,20
MA_02,Oriental,MA,0.0,0,0,0.0,0,0,2.0,2,2,4.0,4,4,0.0,0,0,88.0,88,88,24.0,24,24,0.0,0,0,0.0,0,0
MA_03,Fès-Meknès,MA,134.0,133,136,60.0,60,60,146.0,146,146,64.0,64,64,6.0,6,6,8.0,8,8,8.0,8,8,0.0,0,0,0.0,0,0
MA_06,Casablanca-Settat,MA,20.0,0,50,35.0,0,94,106.0,6,271,5.0,0,19,0.0,0,0,7.0,0,22,0.0,0,0,0.0,0,0,3.0,0,8
MA_KEN,Kénitra Province,MA,156.0,138,190,93.0,78,99,366.0,255,545,101.0,98,110,6.0,6,6,25.0,14,36,0.0,0,0,0.0,0,0,3.0,0,7
MA_SAF,Safi Province,MA,124.0,124,124,161.0,161,161,110.0,110,110,50.0,50,50,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
MD_BA,Bălți Municipality,MD,41.0,41,41,33.0,33,33,46.0,46,46,6.0,6,6,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0,1.0,1,1
MD_CU,Chișinău Municipality,MD,256.0,256,256,344.0,344,344,254.0,254,254,52.0,52,52,0.0,0,0,42.0,42,42,4.0,4,4,0.0,0,0,3.0,3,3
ME_16,Podgorica Municipality,ME,97.0,97,97,24.0,24,24,53.0,53,53,8.0,8,8,0.0,0,0,5.0,5,5,13.0,13,13,0.0,0,0,2.0,2,2
MK_47,Kumanovo Municipality,MK,26.0,26,26,17.0,17,17,80.0,80,80,5.0,5,5,0.0,0,0,4.0,4,4,86.0,86,86,0.0,0,0,0.0,0,0
MK_76,Tetovo Municipality,MK,40.0,40,40,4.0,4,4,180.0,180,180,6.0,6,6,0.0,0,0,32.0,32,32,64.0,64,64,0.0,0,0,0.0,0,0
MK_85,Greater Skopje,MK,185.0,185,185,156.0,156,156,554.0,554,554,42.0,42,42,0.0,0,0,62.0,62,62,80.0,80,80,0.0,0,0,0.0,0,0
MU_PL,Port Louis District,MU,50.0,50,50,75.0,75,75,256.0,256,256,16.0,16,16,0.0,0,0,86.0,86,86,65.0,65,65,0.0,0,0,2.0,2,2
MU_PW,Plaines Wilhems District,MU,48.0,42,54,76.0,70,83,237.0,236,238,16.0,16,16,0.0,0,0,118.0,107,130,86.0,79,92,2.0,0,4,0.0,0,0
MX_BCN,Baja California,MX,320.0,320,320,864.0,864,864,941.0,941,941,383.0,383,383,22.0,22,22,254.0,254,254,131.0,131,131,0.0,0,0,0.0,0,0
MX_BCS,Baja California Sur,MX,4.0,4,4,18.0,18,18,14.0,14,14,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
MX_CHH,Chihuahua,MX,64.0,16,163,92.0,10,289,215.0,14,748,24.0,0,91,2.0,0,6,21.0,2,46,44.0,6,102,0.0,0,0,0.0,0,0
MX_CHP,Chiapas,MX,26.0,21,32,36.0,16,57,55.0,46,64,0.0,0,0,0.0,0,0,1.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0
