regionCode,regionName,countryCode,culture_hIndexMean,culture_hIndexMin,culture_hIndexMax,culture_cIndexMean,culture_cIndexMin,culture_cIndexMax,culture_rIndexMean,culture_rIndexMin,culture_rIndexMax,culture_aIndexMean,culture_aIndexMin,culture_aIndexMax,culture_iIndexMean,culture_iIndexMin,culture_iIndexMax,culture_nIndexMean,culture_nIndexMin,culture_nIndexMax,formations_mIndexMean,formations_mIndexMin,formations_mIndexMax,formations_rIndexMean,formations_rIndexMin,formations_rIndexMax,beach_IndexMean,beach_IndexMin,beach_IndexMax
MX_ROO,Quintana Roo,MX,1.0,39,39,1.0,20,20,1.0,58,58,1.0,2,2,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0
MX_SIN,Sinaloa,MX,1.0,38,38,1.0,33,33,1.0,30,30,0.0,0,0,0.0,0,0,1.0,24,24,0.0,0,0,0.0,0,0,2.0,21,21
MX_TAB,Tabasco,MX,1.0,104,104,1.0,85,85,1.0,88,88,1.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
MX_TAM,Tamaulipas,MX,1.0,27,89,1.0,24,88,1.0,10,176,1.0,0,55,0.0,0,0,1.0,0,11,1.0,0,8,0.0,0,0,0.0,0,1
MX_VER,Veracruz,MX,1.0,4,110,1.0,2,114,1.0,0,168,1.0,0,4,0.0,0,0,1.0,0,44,1.0,0,43,0.0,0,0,1.0,0,9
MX_YUC,Yucatán,MX,1.0,227,227,1.0,123,123,2.0,421,421,1.0,135,135,0.0,0,0,1.0,3,3,0.0,0,0,0.0,0,0,0.0,0,0
NG_AB,Abia State,NG,0.0,0,0,0.0,0,0,1.0,26,26,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
NG_KN,Kano State,NG,1.0,15,15,1.0,8,8,1.0,80,80,0.0,0,0,0.0,0,0,1.0,5,5,1.0,37,37,0.0,0,0,0.0,0,0
NG_KW,Kwara State,NG,0.0,0,0,0.0,0,0,1.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0
NG_LA,Lagos,NG,1.0,13,17,1.0,39,43,1.0,76,110,1.0,12,12,0.0,0,0,1.0,9,9,0.0,0,0,0.0,0,0,1.0,0,9
NG_NI,Niger State,NG,0.0,0,0,0.0,0,0,1.0,7,7,0.0,0,0,0.0,0,0,0.0,0,0,1.0,4,4,0.0,0,0,0.0,0,0
NG_OY,Oyo State,NG,1.0,4,4,0.0,0,0,1.0,40,40,0.0,0,0,0.0,0,0,0.0,0,0,1.0,52,52,0.0,0,0,0.0,0,0
NG_RI,Rivers State,NG,1.0,3,5,1.0,8,11,1.0,69,243,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
NL_DR,Drenthe,NL,1.0,282,313,1.0,124,128,1.0,129,143,1.0,454,541,1.0,54,66,1.0,47,51,1.0,3,3,0.0,0,0,0.0,0,0
NL_FL,Flevoland,NL,1.0,437,502,1.0,287,290,1.0,161,175,4.0,2079,2370,1.0,24,24,1.0,190,192,1.0,24,24,0.0,0,0,2.0,8,14
NL_FR,Friesland,NL,1.0,378,378,2.0,475,475,2.0,582,582,5.0,2990,2990,2.0,294,294,1.0,50,50,0.0,0,0,0.0,0,0,1.0,2,2
NL_GE,Gelderland,NL,2.0,470,742,2.0,208,644,2.0,221,715,4.0,1043,2919,1.0,94,176,1.0,35,322,1.0,6,51,0.0,0,0,2.0,0,17
NL_GR,Groningen,NL,2.0,876,914,2.0,574,576,2.0,530,533,5.0,2958,2962,2.0,239,239,1.0,39,39,1.0,2,2,0.0,0,0,1.0,2,3
NL_LI,Limburg,NL,2.0,522,1330,2.0,342,748,3.0,691,1457,4.0,1194,3000,2.0,103,342,1.0,97,187,1.0,0,31,1.0,0,13,0.0,0,1
NL_NB,North Brabant,NL,1.0,352,776,2.0,402,689,2.0,514,715,5.0,1752,2963,1.0,108,276,1.0,55,110,1.0,0,6,0.0,0,0,1.0,0,3
NL_NH,North Holland,NL,2.0,244,1316,4.0,284,1401,3.0,474,1760,5.0,2805,2992,3.0,182,820,1.0,48,364,1.0,0,91,0.0,0,0,2.0,1,13
NL_OV,Overijssel,NL,1.0,258,407,2.0,361,526,1.0,280,326,4.0,1479,2930,1.0,122,134,1.0,67,70,1.0,2,8,0.0,0,0,0.0,0,1
NL_UT,Utrecht,NL,2.0,680,1629,4.0,640,1396,2.0,518,1110,5.0,2902,2982,1.0,130,174,1.0,89,120,1.0,0,15,0.0,0,0,1.0,0,3
NL_ZH,South Holland,NL,2.0,117,1227,4.0,143,1381,3.0,467,1609,5.0,1785,2988,3.0,302,1038,1.0,31,241,1.0,0,3,0.0,0,0,1.0,0,16
NO_03,Oslo,NO,2.0,948,948,4.0,1137,1137,2.0,798,798,4.0,1834,1834,1.0,118,118,3.0,606,606,3.0,276,276,0.0,0,0,3.0,61,61
NO_11,Rogaland,NO,1.0,234,234,1.0,224,224,1.0,231,231,1.0,33,33,0.0,0,0,1.0,229,229,1.0,77,77,0.0,0,0,2.0,13,13
NO_50,Trøndelag,NO,1.0,234,234,2.0,324,324,1.0,197,197,1.0,137,137,1.0,6,6,1.0,54,54,1.0,45,45,0.0,0,0,1.0,2,2
NO_OV,Overijssel,NO,1.0,200,333,2.0,194,649,1.0,156,263,1.0,175,319,1.0,12,22,1.0,165,267,2.0,79,188,1.0,0,2,1.0,2,7
NP_1,Central Region,NP,1.0,25,25,1.0,13,13,1.0,94,94,1.0,5,5,0.0,0,0,1.0,32,32,0.0,0,0,0.0,0,0,0.0,0,0
NP_3,Western Region,NP,1.0,290,362,2.0,371,401,2.0,786,814,1.0,26,30,0.0,0,0,1.0,8,228,1.0,18,28,0.0,0,0,1.0,0,2
NZ_AUK,Auckland Region,NZ,1.0,76,144,2.0,259,345,3.0,951,955,1.0,143,163,1.0,6,8,2.0,194,574,2.0,55,155,1.0,4,4,3.0,9,78
NZ_CAN,Canterbury Region,NZ,1.0,157,157,1.0,287,287,2.0,494,494,1.0,128,128,1.0,6,6,1.0,183,183,1.0,36,36,0.0,0,0,0.0,0,0
NZ_WGN,Wellington Region,NZ,1.0,183,186,2.0,326,335,1.0,382,428,1.0,426,456,1.0,12,22,1.0,88,110,1.0,42,60,0.0,0,0,2.0,7,10
OM_BS,Al Batinah North Governorate,OM,1.0,6,6,1.0,14,14,1.0,14,14,0.0,0,0,0.0,0,0,1.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0
OM_MA,Muscat Governorate,OM,1.0,18,72,1.0,38,145,1.0,112,302,1.0,4,10,0.0,0,0,1.0,6,43,1.0,0,23,0.0,0,0,2.0,2,9
OM_ZA,Ad Dhahirah Governorate,OM,1.0,24,24,0.0,0,0,1.0,166,166,1.0,6,6,0.0,0,0,0.0,0,0,1.0,28,28,0.0,0,0,0.0,0,0
OM_ZU,Dhofar Governorate,OM,1.0,18,18,1.0,12,12,1.0,72,72,1.0,4,4,0.0,0,0,1.0,10,10,1.0,46,46,0.0,0,0,0.0,0,0
PE_ARE,Arequipa,PE,1.0,101,101,1.0,159,159,1.0,231,231,1.0,28,28,0.0,0,0,1.0,43,43,1.0,33,33,0.0,0,0,0.0,0,0
PE_CAL,Callao,PE,1.0,282,282,3.0,631,631,3.0,869,869,1.0,215,215,1.0,6,6,1.0,61,61,1.0,43,43,0.0,0,0,2.0,22,22
PE_CUS,Cusco,PE,1.0,140,140,1.0,161,161,1.0,152,152,1.0,91,91,0.0,0,0,1.0,50,50,1.0,68,68,0.0,0,0,0.0,0,0
PE_ICA,Ica,PE,1.0,23,41,1.0,0,19,1.0,30,40,1.0,10,18,0.0,0,0,1.0,6,9,0.0,0,0,0.0,0,0,0.0,0,0
PE_LAL,La Libertad,PE,1.0,103,103,1.0,58,58,1.0,309,309,1.0,35,35,0.0,0,0,1.0,32,32,1.0,2,2,0.0,0,0,0.0,0,0
PE_LAM,Lambayeque,PE,1.0,87,87,1.0,47,47,1.0,64,64,1.0,3,3,0.0,0,0,1.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0
PE_LMA,Lima Province,PE,1.0,56,56,3.0,691,691,3.0,841,841,1.0,227,227,1.0,6,6,1.0,104,104,1.0,55,55,0.0,0,0,3.0,52,52
PE_LOR,Loreto,PE,1.0,15,15,1.0,19,19,1.0,27,27,1.0,12,12,0.0,0,0,1.0,22,22,0.0,0,0,0.0,0,0,1.0,4,4
PE_PIU,Piura,PE,1.0,27,46,1.0,20,44,1.0,10,90,0.0,0,0,0.0,0,0,1.0,0,12,1.0,0,4,0.0,0,0,1.0,0,6
PE_PUN,Puno,PE,1.0,21,22,1.0,14,25,1.0,18,28,1.0,0,2,0.0,0,0,1.0,6,8,1.0,2,8,0.0,0,0,0.0,0,0
PE_SAM,San Martín,PE,1.0,17,17,1.0,16,16,1.0,20,20,0.0,0,0,0.0,0,0,1.0,11,11,0.0,0,0,0.0,0,0,0.0,0,0
PE_TAC,Tacna,PE,1.0,40,40,1.0,46,46,1.0,34,34,1.0,12,12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
PE_TUM,Tumbes,PE,1.0,27,27,1.0,5,5,1.0,12,12,0.0,0,0,0.0,0,0,1.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0
PE_UCA,Ucayali,PE,1.0,16,16,1.0,26,26,1.0,29,29,1.0,2,2,0.0,0,0,1.0,9,9,0.0,0,0,0.0,0,0,1.0,2,2
PH_00,Metro Manila,PH,2.0,1115,1215,4.0,899,945,3.0,842,989,1.0,231,287,0.0,0,0,1.0,19,74,1.0,6,199,0.0,0,0,1.0,0,5
PH_01,Ilocos Region,PH,1.0,41,102,1.0,6,26,1.0,106,198,1.0,0,4,0.0,0,0,1.0,0,14,1.0,0,10,0.0,0,0,1.0,0,14
PH_02,Cagayan Valley,PH,1.0,45,45,1.0,4,4,1.0,83,83,0.0,0,0,0.0,0,0,1.0,15,15,0.0,0,0,0.0,0,0,0.0,0,0
PH_03,Central Luzon,PH,1.0,65,1159,1.0,4,824,2.0,102,957,1.0,0,198,0.0,0,0,1.0,0,172,1.0,0,131,0.0,0,0,1.0,0,10
PH_13,Caraga,PH,1.0,15,15,1.0,6,6,1.0,62,62,0.0,0,0,0.0,0,0,1.0,16,16,1.0,14,14,0.0,0,0,1.0,1,1
PH_15,Cordillera Administrative Region,PH,1.0,8,111,1.0,0,73,1.0,24,330,1.0,0,10,0.0,0,0,1.0,0,13,1.0,0,59,0.0,0,0,0.0,0,0
PH_ALB,Albay,PH,1.0,6,106,1.0,0,29,1.0,34,142,1.0,0,8,0.0,0,0,1.0,10,31,1.0,8,18,0.0,0,0,0.0,0,0
PH_BAN,Bataan,PH,1.0,18,196,1.0,7,116,1.0,66,414,1.0,2,42,0.0,0,0,1.0,5,40,1.0,4,26,0.0,0,0,2.0,0,42
PH_BTN,Batanes,PH,1.0,23,142,1.0,2,25,1.0,44,158,1.0,2,4,0.0,0,0,1.0,17,40,1.0,6,17,0.0,0,0,1.0,2,5
PH_MDC,Occidental Mindoro,PH,1.0,178,1187,2.0,31,958,2.0,286,886,1.0,4,266,0.0,0,0,1.0,7,58,1.0,0,159,0.0,0,0,1.0,0,8
PH_ZSI,Zamboanga Sibugay,PH,1.0,59,59,1.0,18,18,1.0,158,158,0.0,0,0,0.0,0,0,1.0,14,14,1.0,12,12,0.0,0,0,1.0,3,3
PK_PB,Punjab,PK,1.0,6,56,1.0,0,8,1.0,12,128,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
PK_SD,Sindh,PK,1.0,0,64,1.0,0,18,1.0,24,458,0.0,0,0,0.0,0,0,1.0,0,6,0.0,0,0,0.0,0,0,0.0,0,1
PL_DS,Lower Silesian Voivodeship,PL,2.0,803,803,4.0,1082,1082,5.0,1649,1649,5.0,2900,2900,1.0,134,134,1.0,124,124,2.0,132,132,0.0,0,0,2.0,11,11
PL_MA,Lesser Poland Voivodeship,PL,2.0,963,963,5.0,1276,1276,4.0,1609,1609,5.0,2938,2938,1.0,68,68,2.0,366,366,2.0,122,122,1.0,10,10,2.0,6,6
PL_MZ,Masovian Voivodeship,PL,2.0,1022,1250,5.0,1195,1464,4.0,1288,1743,5.0,2813,2942,1.0,76,248,1.0,110,448,1.0,16,110,0.0,0,0,2.0,0,20
PL_PD,Podlaskie Voivodeship,PL,1.0,256,256,1.0,199,199,2.0,513,513,2.0,740,740,1.0,18,18,1.0,15,15,1.0,6,6,0.0,0,0,0.0,0,0
PL_SL,Silesian Voivodeship,PL,1.0,184,834,1.0,87,486,2.0,528,961,2.0,700,1321,1.0,12,201,1.0,25,128,1.0,15,75,0.0,0,0,0.0,0,0
PL_WN,Warmian-Masurian Voivodeship,PL,1.0,90,90,1.0,188,188,1.0,282,282,3.0,1222,1222,1.0,84,84,1.0,90,90,1.0,24,24,0.0,0,0,0.0,0,0
PL_WP,Greater Poland Voivodeship,PL,2.0,1083,1083,5.0,1174,1174,4.0,1330,1330,5.0,2654,2654,1.0,150,150,1.0,99,99,1.0,16,16,0.0,0,0,2.0,12,12
PL_ZP,West Pomeranian Voivodeship,PL,1.0,417,417,1.0,243,243,2.0,526,526,2.0,1040,1040,1.0,27,27,1.0,130,130,1.0,34,34,0.0,0,0,1.0,2,2
QA_DA,Doha,QA,1.0,202,202,1.0,187,187,1.0,107,107,1.0,54,54,0.0,0,0,1.0,148,148,0.0,0,0,0.0,0,0,3.0,47,47
QA_KH,Al Khor,QA,1.0,76,76,1.0,6,6,1.0,4,4,1.0,6,6,0.0,0,0,1.0,12,12,0.0,0,0,0.0,0,0,1.0,1,1
QA_RA,Al Rayyan Municipality,QA,1.0,78,78,1.0,166,166,1.0,93,93,1.0,48,48,0.0,0,0,1.0,86,86,0.0,0,0,0.0,0,0,0.0,0,0
RO_B,Bucharest,RO,2.0,697,963,3.0,777,866,3.0,1048,1188,1.0,385,431,1.0,24,24,1.0,5,24,1.0,5,7,0.0,0,0,0.0,0,0
RO_BR,Braila,RO,1.0,54,54,1.0,41,41,1.0,96,100,1.0,12,12,0.0,0,0,1.0,3,3,1.0,4,4,0.0,0,0,0.0,0,0
RO_BV,Brașov County,RO,1.0,196,198,1.0,118,118,1.0,280,282,1.0,151,151,0.0,0,0,1.0,65,65,1.0,52,54,1.0,2,2,0.0,0,0
RO_BZ,Buzău County,RO,1.0,44,46,1.0,38,38,1.0,153,157,1.0,26,26,0.0,0,0,1.0,4,8,0.0,0,0,0.0,0,0,0.0,0,0
RO_CJ,Cluj County,RO,1.0,139,139,1.0,191,191,1.0,402,402,1.0,174,174,1.0,6,6,1.0,23,26,1.0,46,48,0.0,0,0,1.0,0,2
RO_CT,Constanța County,RO,1.0,66,74,1.0,156,164,1.0,159,167,1.0,33,33,0.0,0,0,1.0,12,18,0.0,0,0,0.0,0,0,2.0,6,10
RO_DJ,Dolj County,RO,1.0,80,80,1.0,58,58,1.0,121,121,1.0,18,18,0.0,0,0,1.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0
RO_GL,Galați County,RO,1.0,76,76,1.0,51,53,1.0,126,128,1.0,14,14,0.0,0,0,1.0,3,3,0.0,0,0,0.0,0,0,0.0,0,0
RO_IS,Iași County,RO,1.0,10,211,1.0,0,331,1.0,22,497,1.0,0,71,1.0,6,6,1.0,0,27,1.0,6,30,0.0,0,0,1.0,0,3
RO_PH,Prahova County,RO,1.0,110,110,1.0,101,103,1.0,146,146,1.0,4,4,0.0,0,0,1.0,3,3,1.0,2,4,0.0,0,0,0.0,0,0
RO_SB,Sibiu County,RO,1.0,238,244,1.0,246,248,1.0,304,320,1.0,120,122,0.0,0,0,1.0,32,32,0.0,0,0,0.0,0,0,0.0,0,0
RO_SV,Suceava County,RO,1.0,26,28,1.0,50,58,1.0,138,142,1.0,2,2,1.0,12,12,1.0,6,12,0.0,0,0,0.0,0,0,0.0,0,0
RS_02,Central Banat District,RS,1.0,112,810,2.0,44,759,1.0,99,628,1.0,8,886,1.0,0,20,1.0,42,57,1.0,60,86,0.0,0,0,2.0,0,10
RS_VO,Vojvodina,RS,1.0,25,187,1.0,13,129,1.0,90,273,1.0,10,32,0.0,0,0,1.0,10,27,1.0,0,181,0.0,0,0,1.0,0,9
RU_43,Lipetsk Oblast,RU,1.0,218,318,1.0,105,163,1.0,34,99,1.0,46,47,1.0,4,6,1.0,82,143,1.0,20,36,3.0,0,42,1.0,0,6
RU_AD,Republic of Adygea,RU,1.0,42,42,1.0,62,62,1.0,33,33,1.0,8,8,1.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
RU_ALT,Altai Krai,RU,1.0,42,173,1.0,31,218,1.0,6,108,1.0,0,96,1.0,0,6,1.0,22,96,1.0,0,2,0.0,0,0,1.0,0,10
RU_AMU,Amur Oblast,RU,1.0,14,49,1.0,4,35,1.0,0,12,1.0,0,9,1.0,0,6,1.0,18,22,0.0,0,0,0.0,0,0,1.0,0,5
RU_ARK,Arkhangelsk,RU,1.0,70,694,1.0,45,175,1.0,21,82,1.0,0,31,0.0,0,0,1.0,6,36,0.0,0,0,0.0,0,0,1.0,0,2
RU_AST,Astrakhan Oblast,RU,1.0,156,156,1.0,159,159,1.0,89,89,1.0,8,8,1.0,6,6,1.0,16,16,0.0,0,0,0.0,0,0,2.0,5,5
RU_BA,Republic of Bashkortostan,RU,1.0,49,313,1.0,34,320,1.0,18,168,1.0,6,113,0.0,0,0,1.0,3,72,1.0,3,7,0.0,0,0,1.0,0,9
RU_BEL,Belgorod Oblast,RU,1.0,131,131,1.0,27,27,1.0,56,56,1.0,22,22,0.0,0,0,1.0,10,10,0.0,0,0,0.0,0,0,1.0,4,4
RU_BU,Republic of Buryatia,RU,1.0,74,74,1.0,88,88,1.0,66,66,1.0,8,8,0.0,0,0,1.0,62,62,1.0,2,2,0.0,0,0,2.0,10,10
RU_CHE,Chelyabinsk Oblast,RU,1.0,100,100,1.0,52,52,1.0,22,22,1.0,14,14,0.0,0,0,1.0,20,20,1.0,36,36,1.0,6,6,0.0,0,0
RU_DA,Republic of Dagestan,RU,1.0,46,113,1.0,29,120,1.0,48,112,1.0,2,16,0.0,0,0,1.0,7,22,1.0,0,3,0.0,0,0,2.0,6,15
RU_KAM,Kamchatka Krai,RU,1.0,76,76,1.0,60,60,1.0,28,28,0.0,0,0,0.0,0,0,1.0,12,12,1.0,18,18,0.0,0,0,1.0,2,2
RU_KB,Kabardino-Balkar Republic,RU,1.0,100,100,1.0,97,97,1.0,17,17,1.0,20,20,0.0,0,0,1.0,4,4,1.0,8,8,0.0,0,0,0.0,0,0
RU_KDA,Krasnodar Krai,RU,1.0,55,55,1.0,38,38,1.0,16,16,0.0,0,0,0.0,0,0,1.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0
RU_KEM,Kemerovo Oblast,RU,1.0,148,148,1.0,110,110,1.0,56,56,1.0,4,4,0.0,0,0,1.0,38,38,0.0,0,0,0.0,0,0,0.0,0,0
RU_KGD,Kaliningrad,RU,1.0,438,438,2.0,332,332,1.0,227,227,1.0,166,166,1.0,18,18,1.0,18,18,1.0,24,24,0.0,0,0,0.0,0,0
RU_KHA,Khabarovsk Krai,RU,1.0,86,98,1.0,39,125,1.0,26,49,1.0,0,2,0.0,0,0,1.0,12,20,1.0,6,10,1.0,0,6,1.0,0,5
RU_KHM,Khanty-Mansi Autonomous Okrug,RU,1.0,62,62,1.0,99,99,1.0,38,38,1.0,3,3,0.0,0,0,1.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0
RU_KIR,Kirov Oblast,RU,1.0,74,74,1.0,115,115,1.0,102,102,1.0,25,25,0.0,0,0,1.0,122,122,0.0,0,0,1.0,6,6,2.0,14,14
RU_KLU,Kaluga Oblast,RU,1.0,49,49,1.0,43,43,1.0,38,38,1.0,26,26,1.0,6,6,1.0,26,26,0.0,0,0,0.0,0,0,1.0,3,3
RU_KO,Komi Republic,RU,1.0,28,74,1.0,14,84,1.0,6,19,1.0,2,14,0.0,0,0,1.0,2,70,0.0,0,0,0.0,0,0,1.0,1,3
RU_KOS,Kostroma Oblast,RU,1.0,76,76,1.0,142,142,1.0,121,121,1.0,35,35,0.0,0,0,1.0,26,26,0.0,0,0,0.0,0,0,2.0,6,6
RU_KR,Republic of Karelia,RU,1.0,116,116,1.0,191,191,1.0,69,69,1.0,26,26,1.0,12,12,1.0,47,47,1.0,7,7,1.0,6,6,1.0,3,3
RU_KRS,Kursk Oblast,RU,1.0,304,304,1.0,135,135,1.0,132,132,1.0,72,72,1.0,6,6,1.0,40,40,0.0,0,0,0.0,0,0,2.0,8,8
RU_KYA,Krasnoyarsk Krai,RU,1.0,8,22,1.0,10,15,1.0,4,10,1.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
RU_LEN,Leningrad Oblast,RU,2.0,1143,1159,4.0,1069,1085,2.0,547,975,4.0,1450,2315,1.0,100,174,1.0,115,182,1.0,5,5,1.0,0,6,1.0,1,1
RU_LIP,Lipetsk Oblast,RU,1.0,58,116,1.0,62,152,1.0,83,100,1.0,14,18,1.0,0,6,1.0,14,49,0.0,0,0,1.0,6,6,2.0,1,10
RU_MAG,Magadan Oblast,RU,1.0,48,48,1.0,39,39,1.0,20,20,1.0,2,2,0.0,0,0,1.0,30,30,1.0,10,10,1.0,6,6,1.0,1,1
RU_ME,Mari El Republic,RU,1.0,112,112,1.0,94,94,1.0,40,40,1.0,8,8,1.0,6,6,1.0,15,15,0.0,0,0,0.0,0,0,1.0,2,2
RU_MO,Republic of Mordovia,RU,1.0,146,146,1.0,93,93,1.0,74,74,1.0,14,14,0.0,0,0,1.0,14,14,0.0,0,0,0.0,0,0,1.0,2,2
RU_MOS,Moscow Oblast,RU,1.0,118,1007,2.0,35,1112,1.0,90,1687,1.0,22,2466,1.0,0,304,1.0,16,317,1.0,0,4,1.0,0,6,1.0,0,6
RU_MOW,Moscow,RU,2.0,185,944,3.0,158,1411,3.0,162,1910,2.0,57,2682,1.0,0,430,1.0,22,758,1.0,0,12,0.0,0,0,1.0,0,9
RU_MUR,Murmansk Oblast,RU,1.0,162,162,1.0,127,127,1.0,52,52,1.0,10,10,0.0,0,0,1.0,28,28,1.0,8,8,1.0,6,6,0.0,0,0
RU_NGR,Novgorod Oblast,RU,1.0,235,235,1.0,187,187,1.0,402,402,1.0,150,150,1.0,8,8,1.0,10,10,1.0,2,2,0.0,0,0,1.0,2,2
RU_NIZ,Nizhny Novgorod Oblast,RU,1.0,54,793,1.0,46,553,1.0,42,390,1.0,6,577,1.0,0,20,1.0,2,102,0.0,0,0,0.0,0,0,2.0,0,15
RU_OMS,Omsk Oblast,RU,1.0,270,270,2.0,386,386,1.0,118,118,1.0,85,85,1.0,8,8,1.0,24,24,0.0,0,0,1.0,6,6,2.0,15,15
RU_ORE,Orenburg Oblast,RU,1.0,89,89,1.0,131,131,1.0,85,85,1.0,48,48,1.0,6,6,1.0,28,28,0.0,0,0,1.0,6,6,2.0,10,10
RU_ORL,Oryol Oblast,RU,1.0,153,153,1.0,148,148,1.0,87,87,1.0,50,50,1.0,6,6,1.0,12,12,0.0,0,0,0.0,0,0,1.0,1,1
RU_PNZ,Penza Oblast,RU,1.0,213,213,1.0,185,185,1.0,99,99,1.0,72,72,1.0,6,6,1.0,76,76,1.0,4,4,0.0,0,0,2.0,7,7
RU_PRI,Primorsky Krai,RU,1.0,34,52,1.0,20,23,1.0,0,8,1.0,2,8,1.0,0,6,1.0,6,66,1.0,8,26,1.0,0,12,1.0,1,3
RU_PSK,Pskov Oblast,RU,1.0,70,212,1.0,38,113,1.0,28,261,1.0,12,129,1.0,0,8,1.0,2,20,0.0,0,0,1.0,0,6,1.0,3,3
RU_ROS,Rostov Oblast,RU,1.0,153,704,1.0,53,459,1.0,133,441,1.0,146,742,1.0,0,6,1.0,11,145,1.0,0,10,0.0,0,0,2.0,0,19
RU_SA,Sakha Republic,RU,1.0,110,110,1.0,124,124,1.0,30,30,1.0,3,3,0.0,0,0,1.0,14,14,0.0,0,0,0.0,0,0,0.0,0,0
RU_SAK,Sakhalin,RU,1.0,38,38,1.0,85,85,1.0,30,30,1.0,14,14,0.0,0,0,1.0,11,11,1.0,65,65,0.0,0,0,0.0,0,0
RU_SAR,Saratov Oblast,RU,1.0,227,273,1.0,270,290,1.0,111,127,1.0,130,132,1.0,6,6,1.0,47,101,1.0,5,11,1.0,0,6,2.0,5,5
RU_SMO,Smolensk Oblast,RU,1.0,305,305,1.0,139,139,1.0,130,130,1.0,199,199,1.0,8,8,1.0,27,27,0.0,0,0,0.0,0,0,0.0,0,0
RU_SPE,Saint Petersburg,RU,2.0,1028,1183,5.0,1166,1516,3.0,494,1264,4.0,1378,2417,1.0,60,258,1.0,61,337,1.0,0,11,1.0,0,6,1.0,0,13
RU_SVE,Sverdlovsk,RU,1.0,91,91,1.0,200,200,1.0,61,61,1.0,21,21,0.0,0,0,1.0,9,9,1.0,53,53,0.0,0,0,0.0,0,0
RU_TAM,Tambov Oblast,RU,1.0,117,117,1.0,115,115,1.0,74,74,1.0,14,14,1.0,6,6,1.0,46,46,1.0,2,2,0.0,0,0,1.0,4,4
RU_TUL,Tula Oblast,RU,1.0,292,292,1.0,251,251,1.0,245,245,1.0,59,59,1.0,12,12,1.0,27,27,0.0,0,0,0.0,0,0,1.0,2,2
RU_TY,Tuva Republic,RU,1.0,35,35,1.0,38,38,1.0,10,10,0.0,0,0,0.0,0,0,1.0,6,6,1.0,6,6,0.0,0,0,1.0,1,1
RU_TYU,Tyumen Oblast,RU,1.0,90,90,1.0,82,82,1.0,110,110,1.0,27,27,0.0,0,0,1.0,10,10,0.0,0,0,0.0,0,0,1.0,1,1
RU_UA-40,Sevastopol,RU,1.0,0,596,1.0,10,283,1.0,0,181,1.0,0,111,1.0,0,6,1.0,0,86,1.0,0,16,1.0,0,18,1.0,0,4
RU_UD,Udmurt Republic,RU,1.0,32,193,1.0,30,208,1.0,4,109,1.0,6,76,1.0,0,2,1.0,20,40,1.0,0,10,0.0,0,0,1.0,2,3
RU_ULY,Ulyanovsk Oblast,RU,1.0,44,44,1.0,16,16,1.0,18,18,0.0,0,0,0.0,0,0,1.0,12,12,0.0,0,0,0.0,0,0,0.0,0,0
RU_VGG,Volgograd Oblast,RU,1.0,78,473,1.0,62,356,1.0,60,215,1.0,20,154,1.0,6,54,1.0,18,138,1.0,0,6,0.0,0,0,1.0,0,9
RU_VLA,Vladimir Oblast,RU,1.0,93,93,1.0,49,49,1.0,123,123,1.0,30,30,1.0,6,6,1.0,30,30,0.0,0,0,0.0,0,0,1.0,1,1
RU_VLG,Vologda Oblast,RU,1.0,54,97,1.0,88,239,1.0,20,189,1.0,9,79,1.0,0,4,1.0,14,26,0.0,0,0,0.0,0,0,1.0,0,4
RU_VOR,Voronezh Oblast,RU,2.0,691,691,2.0,358,358,2.0,421,421,1.0,522,522,0.0,0,0,1.0,217,217,1.0,10,10,1.0,6,6,2.0,17,17
RU_ZAB,Zabaykalsky Krai,RU,1.0,88,88,1.0,67,67,1.0,24,24,1.0,6,6,1.0,6,6,1.0,21,21,1.0,7,7,0.0,0,0,0.0,0,0
SA_02,Makkah Region,SA,1.0,7,60,1.0,5,80,1.0,2,674,1.0,0,21,0.0,0,0,1.0,9,24,2.0,61,258,0.0,0,0,0.0,0,0
SA_03,Al Madinah Region,SA,1.0,12,111,1.0,2,25,1.0,14,598,1.0,2,3,0.0,0,0,1.0,0,35,1.0,0,187,0.0,0,0,0.0,0,0
SA_04,Eastern Province,SA,1.0,2,52,1.0,0,77,1.0,8,142,1.0,0,28,0.0,0,0,1.0,0,20,1.0,2,18,0.0,0,0,0.0,0,0
