cityId,stationId,countryCode,type,cityName,regionCode,regionName,lat,lon,population,elevation,timezone,culture_hIndex,culture_cIndex,culture_rIndex,culture_aIndex,culture_iIndex,culture_nIndex,formations_mIndex,formations_rIndex,beach_Index,image_links
91086,RP000098430,PH,CITY,Baliuag,PH_03,Central Luzon,14.954720000000002,120.89694,149954,,Asia__Manila,1,1,2,1,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/91086.jpg
91462,RP000098430,PH,CITY,Bocaue,PH_03,Central Luzon,14.798329999999998,120.92611,119675,9.0,Asia__Manila,1,1,3,1,0,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/91462.jpg
89998,RP000098430,PH,CITY,Cainta,PH_MDC,Occidental Mindoro,14.5786,121.1222,322128,37.0,Asia__Manila,2,3,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/89998.jpg
90436,RP000098430,PH,CITY,Calumpit,PH_03,Central Luzon,14.91639,120.76583,108757,10.0,Asia__Manila,1,1,3,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90436.jpg
90193,RP000098430,PH,CITY,Guyong,PH_03,Central Luzon,14.8361,120.97844,155391,42.0,Asia__Manila,1,1,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90193.jpg
90519,RP000098430,PH,CITY,Hagonoy,PH_03,Central Luzon,14.834129999999998,120.73271,123531,,Asia__Manila,1,1,2,1,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90519.jpg
88905,RP000098430,PH,CITY,Malolos,PH_03,Central Luzon,14.8443,120.81038999999998,252074,19.0,Asia__Manila,1,1,2,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/88905.jpg
89176,RP000098430,PH,CITY,Manila,PH_00,Metro Manila,14.6042,120.9822,1780148,16.0,Asia__Manila,3,3,3,1,0,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/89176.jpg
89018,RP000098430,PH,CITY,Marilao,PH_03,Central Luzon,14.75778,120.94833,221965,9.0,Asia__Manila,2,2,3,1,0,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/89018.jpg
89594,RP000098430,PH,CITY,Meycauayan,PH_03,Central Luzon,14.73694,120.96083,209083,,Asia__Manila,2,3,3,1,0,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/89594.jpg
88008,RP000098430,PH,CITY,Navotas,PH_00,Metro Manila,14.666670000000002,120.95,249463,,Asia__Manila,3,3,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/88008.jpg
88367,RP000098430,PH,CITY,Pandi,PH_03,Central Luzon,14.865,120.95722,107805,,Asia__Manila,1,1,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/88367.jpg
87864,RP000098430,PH,CITY,Plaridel,PH_03,Central Luzon,14.88722,120.85722,107805,,Asia__Manila,1,1,2,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/87864.jpg
89572,RP000098430,PH,CITY,Rodriguez,PH_MDC,Occidental Mindoro,14.76011,121.19993,369222,,Asia__Manila,1,1,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/89572.jpg
87915,RP000098430,PH,CITY,San Jose del Monte,PH_03,Central Luzon,14.81389,121.04528,574089,100.0,Asia__Manila,2,3,3,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/87915.jpg
88275,RP000098430,PH,CITY,San Juan,PH_00,Metro Manila,14.6,121.0333,122180,20.0,Asia__Manila,2,3,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/88275.jpg
88604,RP000098430,PH,CITY,San Mateo,PH_MDC,Occidental Mindoro,14.6982,121.1236,252527,,Asia__Manila,2,2,3,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/88604.jpg
90760,RPM00098330,PH,CITY,Arayat,PH_03,Central Luzon,15.1505,120.7697,133492,8.0,Asia__Manila,1,1,2,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/90760.jpg
89962,RPM00098330,PH,CITY,Candaba,PH_03,Central Luzon,15.0956,120.8267,111586,,Asia__Manila,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/89962.jpg
90418,RPM00098330,PH,CITY,Capas,PH_03,Central Luzon,15.331170000000002,120.5898,140202,53.0,Asia__Manila,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90418.jpg
90406,RPM00098330,PH,CITY,Concepcion,PH_03,Central Luzon,15.32546,120.65723,154188,,Asia__Manila,1,1,1,0,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90406.jpg
90206,RPM00098330,PH,CITY,Gapan,PH_03,Central Luzon,15.3072,120.9464,110303,24.0,Asia__Manila,1,1,1,0,0,0,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90206.jpg
90076,RPM00098330,PH,CITY,Guimba,PH_03,Central Luzon,15.6605,120.7683,118655,,Asia__Manila,1,1,1,0,0,0,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90076.jpg
88688,RPM00098330,PH,CITY,Magalang,PH_03,Central Luzon,15.2151,120.6596,113147,46.0,Asia__Manila,1,1,2,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/88688.jpg
88174,RPM00098330,PH,CITY,San Ildefonso,PH_03,Central Luzon,15.0809,120.941,104471,,Asia__Manila,1,1,1,0,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/88174.jpg
88288,RPM00098330,PH,CITY,Santa Maria,PH_03,Central Luzon,15.5232,120.7925,256454,27.0,Asia__Manila,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/88288.jpg
86776,RPM00098330,PH,CITY,Santo Rosario,PH_03,Central Luzon,15.6447,120.8612,306659,49.0,Asia__Manila,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/86776.jpg
87261,RPM00098330,PH,CITY,Talavera,PH_03,Central Luzon,15.5883,120.9192,124829,,Asia__Manila,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/87261.jpg
91639,RPM00098328,PH,CITY,Baguio,PH_15,Cordillera Administrative Region,16.41639,120.59306,345366,1540.0,Asia__Manila,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/91639.jpg
89479,RPM00098328,PH,CITY,La Trinidad,PH_15,Cordillera Administrative Region,16.455,120.5875,129133,,Asia__Manila,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/89479.jpg
88340,RPM00098328,PH,CITY,San Fernando,PH_01,Ilocos Region,16.61591,120.31663,121812,,Asia__Manila,1,1,1,1,0,1,0,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/88340.jpg
90933,RPM00098325,PH,CITY,Bayambang,PH_01,Ilocos Region,15.8127,120.4557,118205,,Asia__Manila,1,1,1,0,0,0,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90933.jpg
90122,RPM00098325,PH,CITY,Dagupan,PH_01,Ilocos Region,16.043129999999998,120.33325,171271,,Asia__Manila,1,1,1,1,0,1,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/90122.jpg
89205,RPM00098325,PH,CITY,Lingayen,PH_01,Ilocos Region,16.02182,120.23194,103278,,Asia__Manila,1,1,1,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/89205.jpg
89185,RPM00098325,PH,CITY,Malasiqui,PH_01,Ilocos Region,15.9201,120.414,130275,,Asia__Manila,1,1,1,0,0,0,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/89185.jpg
89355,RPM00098325,PH,CITY,Mangaldan,PH_01,Ilocos Region,16.07,120.4025,106331,8.0,Asia__Manila,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/89355.jpg
87410,RPM00098325,PH,CITY,Urdaneta,PH_01,Ilocos Region,15.97611,120.57111,132940,,Asia__Manila,1,1,1,0,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/87410.jpg
90061,RPM00098646,PH,CITY,Carcar,PH_BAN,Bataan,10.1061,123.6402,119664,,Asia__Manila,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90061.jpg
90011,RPM00098646,PH,CITY,Consolacion,PH_BAN,Bataan,10.3766,123.9573,131528,,Asia__Manila,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90011.jpg
89473,RPM00098646,PH,CITY,Liloan,PH_BAN,Bataan,10.3991,123.9992,118753,,Asia__Manila,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/89473.jpg
88805,RPM00098646,PH,CITY,Minglanilla,PH_BAN,Bataan,10.24498,123.7964,132135,0.0,Asia__Manila,1,1,1,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/88805.jpg
88957,RPM00098646,PH,CITY,Naga,PH_BAN,Bataan,10.20898,123.758,115750,0.0,Asia__Manila,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/88957.jpg
86802,RPM00098646,PH,CITY,Talisay,PH_BAN,Bataan,10.24472,123.84944,227645,,Asia__Manila,1,1,2,1,0,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/86802.jpg
87388,RPM00098646,PH,CITY,Toledo,PH_BAN,Bataan,10.3773,123.6386,156916,,Asia__Manila,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/87388.jpg
86993,RP000098836,PH,CITY,Zamboanga,PH_ZSI,Zamboanga Sibugay,6.91028,122.07389,861799,,Asia__Manila,1,1,1,0,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/86993.jpg
90038,RPM00098644,PH,CITY,Danao,PH_BAN,Bataan,9.55421,123.75648,136471,9.0,Asia__Manila,1,1,1,1,0,1,1,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/90038.jpg
90211,RP000098444,PH,CITY,Daraga,PH_ALB,Albay,13.1483,123.7124,126595,,Asia__Manila,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90211.jpg
89360,RP000098444,PH,CITY,Legaspi,PH_ALB,Albay,13.14125,123.74073,196639,,Asia__Manila,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/89360.jpg
89629,RP000098444,PH,CITY,Ligao,PH_ALB,Albay,13.216970000000002,123.51924,111399,,Asia__Manila,1,1,1,0,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/89629.jpg
86847,RP000098444,PH,CITY,Sorsogon,PH_ALB,Albay,12.97389,123.99333,168110,49.0,Asia__Manila,1,0,1,0,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/86847.jpg
87557,RP000098444,PH,CITY,Tabaco,PH_ALB,Albay,13.35861,123.73361,133868,,Asia__Manila,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/87557.jpg
88726,RP000982230,PH,CITY,Laoag,PH_01,Ilocos Region,18.1978,120.5957,111125,,Asia__Manila,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/88726.jpg
88948,RPM00098550,PH,CITY,MacArthur,PH_BTN,Batanes,10.83472,124.99528,215031,,Asia__Manila,1,1,1,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/88948.jpg
88063,RPM00098550,PH,CITY,Panalanoy,PH_BTN,Batanes,11.25111,125.00639,189090,16.0,Asia__Manila,1,1,1,1,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/88063.jpg
87373,RPM00098550,PH,CITY,Tacloban,PH_BTN,Batanes,11.24333,125.00472,242089,,Asia__Manila,1,1,1,1,0,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/87373.jpg
86791,RP000986530,PH,CITY,Surigao,PH_13,Caraga,9.789,125.495,154137,,Asia__Manila,1,1,1,0,0,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/86791.jpg
86886,RPM00098233,PH,CITY,Tabuk,PH_15,Cordillera Administrative Region,17.473779999999998,121.46799,110642,325.0,Asia__Manila,1,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/86886.jpg
86760,RPM00098233,PH,CITY,Tuguegarao,PH_02,Cagayan Valley,17.61577,121.72285,153502,,Asia__Manila,1,1,1,0,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/86760.jpg
92495,PKM00041600,PK,CITY,Daska Kalan,PK_PB,Punjab,32.324220000000004,74.35039,146579,217.0,Asia__Karachi,1,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/92495.jpg
90862,PKM00041600,PK,CITY,Sialkot,PK_PB,Punjab,32.49268,74.53134,920000,256.0,Asia__Karachi,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90862.jpg
90829,PKM00041600,PK,CITY,Wazirabad,PK_PB,Punjab,32.44324,74.12,102444,215.0,Asia__Karachi,1,1,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/90829.jpg
91757,PKM00041764,PK,CITY,Hyderabad,PK_SD,Sindh,25.39242,68.37366,3429471,13.0,Asia__Karachi,1,1,2,0,0,1,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/91757.jpg
91265,PKM00041764,PK,CITY,Tando Adam,PK_SD,Sindh,25.76818,68.66196,145719,,Asia__Karachi,0,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/91265.jpg
91505,PKM00041764,PK,CITY,Tando Allahyar,PK_SD,Sindh,25.4605,68.71745,133487,,Asia__Karachi,0,0,1,0,0,0,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/91505.jpg
92945,PLM00012375,PL,CITY,Bemowo,PL_MZ,Masovian Voivodeship,52.2546,20.90844,120449,108.0,Europe__Warsaw,2,5,4,5,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/92945.jpg
92866,PLM00012375,PL,CITY,Białołeka,PL_MZ,Masovian Voivodeship,52.32127,20.97204,116127,80.0,Europe__Warsaw,2,5,4,5,1,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/92866.jpg
92969,PLM00012375,PL,CITY,Bielany,PL_MZ,Masovian Voivodeship,52.29242,20.93531,134854,,Europe__Warsaw,2,4,4,5,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/92969.jpg
92512,PLM00012375,PL,CITY,Mokotów,PL_MZ,Masovian Voivodeship,52.1934,21.03487,217815,,Europe__Warsaw,3,5,4,5,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/92512.jpg
94416,PLM00012375,PL,CITY,Praga Południe,PL_MZ,Masovian Voivodeship,52.24424000000001,21.08545,187845,,Europe__Warsaw,2,4,4,5,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/94416.jpg
91683,PLM00012375,PL,CITY,Targówek,PL_MZ,Masovian Voivodeship,52.29185,21.04845,124316,,Europe__Warsaw,2,5,4,5,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/91683.jpg
94404,PLM00012375,PL,CITY,Ursynów,PL_MZ,Masovian Voivodeship,52.15051,21.05041,149843,,Europe__Warsaw,3,5,4,5,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/94404.jpg
92150,PLM00012375,PL,CITY,Warsaw,PL_MZ,Masovian Voivodeship,52.22977,21.01178,1764615,103.0,Europe__Warsaw,3,4,5,5,1,2,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/92150.jpg
159700,PLM00012375,PL,CITY,Warszawa,PL_MZ,Masovian Voivodeship,52.23547,21.04191,1764615,,Europe__Warsaw,3,4,5,5,1,2,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/159700.jpg
91950,PLM00012375,PL,CITY,Wola,PL_MZ,Masovian Voivodeship,52.2401,20.98869,143996,,Europe__Warsaw,2,5,4,5,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/91950.jpg
92269,PLM00012375,PL,CITY,Śródmieście,PL_MZ,Masovian Voivodeship,52.22904000000001,21.01644,134306,,Europe__Warsaw,3,5,5,5,1,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/92269.jpg
92750,PLM00012295,PL,CITY,Białystok,PL_PD,Podlaskie Voivodeship,53.13333000000001,23.16433,297288,160.0,Europe__Warsaw,1,1,2,2,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/92750.jpg
94228,PLM00012160,PL,CITY,Elbląg,PL_WN,Warmian-Masurian Voivodeship,54.1522,19.40884,127558,,Europe__Warsaw,1,1,1,3,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/94228.jpg
159708,PLM00012566,PL,CITY,Kraków,PL_MA,Lesser Poland Voivodeship,50.07262,19.9325,766739,,Europe__Warsaw,2,4,4,5,1,2,1,1,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/159708.jpg
159717,PLM00012566,PL,CITY,Sosnowiec,PL_SL,Silesian Voivodeship,50.27119,19.19463,214488,250.0,Europe__Warsaw,2,2,3,3,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/159717.jpg
92864,PLM00012330,PL,CITY,Poznań,PL_WP,Greater Poland Voivodeship,52.40692,16.92993,570352,,Europe__Warsaw,2,4,4,5,1,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/92864.jpg
92914,PLM00012205,PL,CITY,Szczecin,PL_ZP,West Pomeranian Voivodeship,53.42894,14.553020000000002,407811,149.0,Europe__Warsaw,1,1,2,2,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/92914.jpg
159921,PLM00012424,PL,CITY,Wrocław,PL_DS,Lower Silesian Voivodeship,51.1081,17.03859,638586,,Europe__Warsaw,2,4,5,5,1,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/159921.jpg
93352,EZM00011787,PL,CITY,Zaborze,PL_SL,Silesian Voivodeship,49.87279,18.8037,192177,,Europe__Warsaw,1,1,2,2,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/93352.jpg
95693,QAM00041170,QA,CITY,Al Khawr,QA_KH,Al Khor,25.68389,51.50583,202031,24.0,Asia__Qatar,1,1,1,1,0,1,0,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/95693.jpg
95313,QAM00041170,QA,CITY,Ar Rayyān,QA_RA,Al Rayyan Municipality,25.29194,51.42444,286514,,Asia__Qatar,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/95313.jpg
95585,QAM00041170,QA,CITY,Doha,QA_DA,Doha,25.28545,51.53096,1312947,0.0,Asia__Qatar,1,1,1,1,0,1,0,0,3,https://travelapiimages.s3.eu-central-1.amazonaws.com/95585.jpg
99482,ROM00015280,RO,CITY,Braşov,RO_BV,Brașov County,45.64861,25.60613,276088,573.0,Europe__Bucharest,1,1,1,1,0,1,1,1,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/99482.jpg
163304,ROM00015280,RO,CITY,Municipiul Braşov,RO_BV,Brașov County,45.65053,25.60913,290743,837.0,Europe__Bucharest,1,1,1,1,0,1,1,1,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163304.jpg
99148,ROE00108895,RO,CITY,Brăila,RO_BR,Braila,45.27152,27.974290000000003,213569,,Europe__Bucharest,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/99148.jpg
98355,ROE00108895,RO,CITY,Galaţi,RO_GL,Galați County,45.43687,28.05028,294087,,Europe__Bucharest,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/98355.jpg
163576,ROE00108895,RO,CITY,Municipiul Brãila,RO_BR,Braila,45.2719,27.975,180302,,Europe__Bucharest,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163576.jpg
163458,ROE00108895,RO,CITY,Municipiul Galaţi,RO_GL,Galați County,45.44078,28.04118,249432,,Europe__Bucharest,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163458.jpg
99483,ROE00108889,RO,CITY,Bucharest,RO_B,Bucharest,44.43225,26.10626,1883425,70.0,Europe__Bucharest,2,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/99483.jpg
163716,ROE00108889,RO,CITY,Municipiul Ploieşti,RO_PH,Prahova County,44.94281,26.02116,209945,,Europe__Bucharest,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163716.jpg
97286,ROE00108889,RO,CITY,Ploieşti,RO_PH,Prahova County,44.95,26.01667,228851,,Europe__Bucharest,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/97286.jpg
101072,ROE00108889,RO,CITY,Sector 1,RO_B,Bucharest,44.49239,26.04831,225453,,Europe__Bucharest,2,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/101072.jpg
100960,ROE00108889,RO,CITY,Sector 2,RO_B,Bucharest,44.4528,26.13321,345370,,Europe__Bucharest,2,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100960.jpg
100853,ROE00108889,RO,CITY,Sector 3,RO_B,Bucharest,44.4234,26.16874,385439,,Europe__Bucharest,2,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100853.jpg
100955,ROE00108889,RO,CITY,Sector 4,RO_B,Bucharest,44.37571,26.12085,287828,,Europe__Bucharest,2,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100955.jpg
100119,ROE00108889,RO,CITY,Sector 5,RO_B,Bucharest,44.38808,26.07144,271575,,Europe__Bucharest,2,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100119.jpg
100472,ROE00108889,RO,CITY,Sector 6,RO_B,Bucharest,44.43579,26.01649,367760,,Europe__Bucharest,2,3,3,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100472.jpg
99768,ROE00100900,RO,CITY,Buzău,RO_BZ,Buzău County,45.15,26.83333,133116,,Europe__Bucharest,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/99768.jpg
163021,ROE00100900,RO,CITY,Municipiul Buzău,RO_BZ,Buzău County,45.15046,26.82136,115494,,Europe__Bucharest,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163021.jpg
99315,ROE00100902,RO,CITY,Cluj-Napoca,RO_CJ,Cluj County,46.76667,23.6,324576,,Europe__Bucharest,1,1,1,1,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/99315.jpg
163577,ROE00100902,RO,CITY,Municipiul Cluj-Napoca,RO_CJ,Cluj County,46.77791,23.60512,324576,,Europe__Bucharest,1,1,1,1,1,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163577.jpg
99305,ROE00108892,RO,CITY,Constanţa,RO_CT,Constanța County,44.18073,28.63432,303399,,Europe__Bucharest,1,1,1,1,0,1,0,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/99305.jpg
163491,ROE00108892,RO,CITY,Municipiul Constanţa,RO_CT,Constanța County,44.21414,28.61862,283872,,Europe__Bucharest,1,1,1,1,0,1,0,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/163491.jpg
98850,ROE00108893,RO,CITY,Craiova,RO_DJ,Dolj County,44.31667,23.8,304142,,Europe__Bucharest,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/98850.jpg
163385,ROE00108893,RO,CITY,Municipiul Craiova,RO_DJ,Dolj County,44.31943,23.80875,269506,,Europe__Bucharest,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163385.jpg
98738,ROE00108896,RO,CITY,Iaşi,RO_IS,Iași County,47.16667,27.6,318012,,Europe__Bucharest,1,2,2,1,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/98738.jpg
163763,ROE00108896,RO,CITY,Municipiul Iaşi,RO_IS,Iași County,47.16184000000001,27.58451,290422,,Europe__Bucharest,1,2,2,1,1,1,1,0,1,https://travelapiimages.s3.eu-central-1.amazonaws.com/163763.jpg
97141,ROE00108896,RO,CITY,Munteni,RO_IS,Iași County,47.3153,27.13839,318012,200.0,Europe__Bucharest,1,0,1,0,1,0,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/97141.jpg
163389,ROE00108901,RO,CITY,Municipiul Sibiu,RO_SB,Sibiu County,45.79383,24.13533,397322,,Europe__Bucharest,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163389.jpg
96710,ROE00108901,RO,CITY,Sibiu,RO_SB,Sibiu County,45.8,24.15,151894,,Europe__Bucharest,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/96710.jpg
163562,ROM00015023,RO,CITY,Municipiul Suceava,RO_SV,Suceava County,47.67457,26.28109000000001,116404,,Europe__Bucharest,1,1,1,1,1,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/163562.jpg
96122,ROM00015023,RO,CITY,Suceava,RO_SV,Suceava County,47.63333,26.25,105796,,Europe__Bucharest,1,1,1,1,1,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/96122.jpg
100583,RIE00100818,RS,CITY,Belgrade,RS_02,Central Banat District,44.80401,20.46513,1378682,117.0,Europe__Belgrade,2,3,2,2,1,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/100583.jpg
100935,RIE00100814,RS,CITY,Niš,RS_02,Central Banat District,43.32472,21.90333,250000,195.0,Europe__Belgrade,1,1,1,1,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100935.jpg
100575,RIE00111909,RS,CITY,Novi Sad,RS_VO,Vojvodina,45.25167,19.83694,250439,80.0,Europe__Belgrade,1,1,1,1,0,1,1,0,2,https://travelapiimages.s3.eu-central-1.amazonaws.com/100575.jpg
100757,HUE00152450,RS,CITY,Subotica,RS_VO,Vojvodina,46.1,19.66667,105681,109.0,Europe__Belgrade,1,1,1,1,0,1,0,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/100757.jpg
105276,SAM00041112,SA,CITY,Abha,SA_14,'Asir Region,18.21639,42.50528,210886,2400.0,Asia__Riyadh,1,1,1,0,0,1,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105276.jpg
105479,SAM00040420,SA,CITY,Al Hufūf,SA_04,Eastern Province,25.36467,49.58764,293179,,Asia__Riyadh,1,1,1,1,0,0,1,0,0,https://travelapiimages.s3.eu-central-1.amazonaws.com/105479.jpg
