cityId,population,searchRadius,hCountLevel0,hCountLevel1,hCountLevel2,hCountLevel3,hCountLevel7,cCountLevel0,cCountLevel1,cCountLevel2,cCountLevel3,cCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7,aCountLevel0,aCountLevel1,aCountLevel2,aCountLevel3,aCountLevel7,iCountLevel0,iCountLevel1,iCountLevel2,iCountLevel3,iCountLevel7,nCountLevel0,nCountLevel1,nCountLevel2,nCountLevel3,nCountLevel7
30331,100881,20000,34,98,3,19,37,80,121,38,40,14,28,181,6,35,40,17,21,4,21,431,0,2,0,0,30,8,8,26,27,0
33405,1636762,50000,41,229,34,83,83,72,114,100,151,41,50,202,19,123,89,174,7,3,17,291,3,0,4,2,59,36,36,159,82,11
33874,354860,20000,32,90,3,16,28,78,118,37,40,13,28,214,6,35,37,6,18,6,18,447,0,2,0,0,17,7,7,29,19,0
32721,179906,20000,27,219,5,10,23,88,113,3,9,8,12,112,24,18,12,20,28,2,7,15,1,1,1,0,0,1,1,0,0,0
28724,126766,20000,27,105,7,17,29,55,60,4,17,11,9,54,4,8,14,14,28,1,4,19,0,0,0,0,1,36,36,0,12,1
33789,253678,20000,14,218,151,48,56,144,123,89,106,23,37,297,47,55,49,63,45,31,65,92,0,0,0,1,5,28,28,0,5,0
28695,214802,20000,37,70,5,12,28,28,30,3,16,4,10,58,1,7,2,83,14,0,4,13,0,3,0,0,2,18,18,2,6,0
28554,180005,20000,19,56,0,1,34,107,101,2,4,10,7,73,0,4,47,9,18,0,0,34,0,0,0,0,0,6,6,6,6,1
32757,143424,20000,6,235,157,47,45,139,121,115,98,7,29,277,64,65,49,62,42,30,64,91,0,0,0,1,5,25,25,0,4,0
33737,145934,20000,5,234,151,47,52,76,118,126,138,22,26,286,62,60,49,68,46,31,64,93,0,0,0,1,5,26,26,0,6,0
33755,149718,20000,5,235,140,47,58,96,116,108,134,28,28,288,60,58,49,68,46,31,64,93,0,0,0,1,5,26,26,0,6,0
32504,228171,20000,6,230,155,49,47,180,110,100,86,9,29,283,62,62,50,60,37,30,64,92,0,0,0,1,5,25,25,0,3,0
33580,107426,20000,42,231,33,83,83,75,129,81,152,40,39,184,13,96,74,189,8,4,18,273,3,0,2,2,21,27,27,47,61,8
28534,328428,20000,10,50,4,29,33,185,47,5,16,15,9,48,1,8,28,7,38,5,10,20,0,0,0,0,1,17,17,0,2,0
33900,110520,20000,20,51,21,14,39,118,83,26,35,24,21,90,21,4,40,4,3,5,5,98,0,0,0,1,11,4,4,1,2,1
30598,187415,20000,34,140,5,15,47,17,41,21,56,9,10,77,2,15,39,14,40,4,19,297,1,2,0,1,12,7,7,10,18,2
28251,133968,20000,72,105,3,25,79,208,137,4,47,26,61,131,6,35,42,52,19,2,12,59,0,0,0,0,5,3,3,0,0,0
33472,269185,20000,41,229,34,83,84,68,123,98,150,41,39,188,14,100,75,182,7,3,17,283,3,0,2,2,21,28,28,47,63,8
28393,230112,20000,11,45,1,3,10,38,49,4,6,3,7,50,1,1,18,28,19,0,0,5,0,0,1,0,0,41,41,1,4,4
33375,238756,20000,10,224,176,44,41,158,112,115,89,11,31,272,65,67,49,40,41,33,64,90,0,0,0,1,5,25,25,0,3,0
32062,197836,20000,33,87,37,16,11,351,102,21,21,0,44,204,11,12,10,32,15,4,4,3,0,0,0,0,0,8,8,0,3,0
29502,251774,20000,45,109,2,9,21,27,43,3,12,6,45,120,2,20,36,19,10,4,5,294,0,0,0,0,1,10,10,10,5,1
31353,183374,20000,34,221,134,50,49,320,108,31,33,1,47,309,28,51,52,35,30,19,51,69,0,0,0,1,5,24,24,0,6,0
31816,277733,20000,2,60,3,2,7,8,36,3,15,3,7,78,1,5,4,14,29,5,4,6,0,0,0,0,0,14,14,14,15,1
31003,101852,20000,37,44,25,17,71,20,72,2,21,7,15,55,5,102,37,22,35,0,4,97,0,0,0,0,2,0,0,99,7,0
27978,239017,20000,34,111,6,7,33,222,116,12,15,10,18,87,3,7,17,9,57,2,2,29,1,1,0,0,1,13,13,1,3,1
31382,121502,20000,41,232,33,84,83,69,127,94,151,35,42,191,17,105,83,212,8,3,14,255,3,0,2,2,23,29,29,57,64,8
33143,168092,20000,44,225,34,85,85,91,144,81,141,20,43,196,16,108,83,309,6,3,9,169,3,0,1,2,33,28,28,61,63,10
31926,180462,20000,9,236,157,49,38,194,112,101,72,6,33,280,64,63,48,33,35,30,64,92,0,0,0,1,5,25,25,0,4,0
28069,148568,20000,6,36,1,6,5,29,18,1,9,6,2,24,1,6,12,2,4,0,0,6,0,0,0,0,0,7,7,0,1,0
28901,116557,20000,3,50,0,7,30,48,34,0,4,3,2,47,14,9,5,8,11,1,4,11,0,0,0,0,1,5,5,1,2,0
28133,212749,20000,4,16,1,2,13,17,26,1,12,4,13,47,0,10,16,1,20,0,1,8,0,0,1,0,1,31,31,0,5,0
31376,264923,20000,42,236,32,80,82,135,97,83,146,32,43,177,15,96,77,117,16,2,17,343,0,0,2,2,20,30,30,57,63,8
27675,157503,20000,28,54,16,10,46,66,104,28,28,11,61,85,10,16,31,239,58,7,8,23,2,1,0,0,3,52,52,5,13,2
27816,382296,20000,55,63,1,2,25,87,77,5,17,9,13,68,2,7,9,30,9,0,1,17,1,1,0,0,1,13,13,3,9,0
33763,256644,20000,15,232,142,48,52,145,125,91,104,18,35,297,46,56,50,63,45,32,65,91,0,0,0,1,5,29,29,0,5,0
31092,186066,20000,34,226,137,46,47,306,118,30,36,1,47,310,30,50,49,45,33,23,59,83,0,0,0,1,5,27,27,0,4,0
31341,131680,20000,31,17,0,1,18,84,47,0,10,5,25,45,5,3,8,3,6,0,0,3,0,0,0,0,1,0,0,0,0,0
31146,139834,20000,15,50,6,8,25,10,25,1,7,19,9,33,5,16,32,3,2,0,1,61,0,0,0,0,3,0,0,43,3,2
31773,153402,20000,8,19,2,9,15,23,26,7,10,2,18,35,2,3,14,4,8,0,3,215,0,0,0,0,0,1,1,3,2,0
30988,3266126,50000,5,231,140,47,60,95,117,109,134,27,28,288,60,58,49,147,84,43,75,122,0,1,0,1,6,111,111,2,13,4
27788,143386,20000,4,24,1,1,19,137,35,2,0,0,4,27,1,3,0,11,12,1,0,9,0,0,0,0,0,39,39,3,4,0
31793,128265,20000,11,54,31,24,47,36,35,8,19,17,4,32,11,53,29,5,12,2,0,339,0,0,0,0,6,16,16,85,16,3
32996,116903,20000,7,257,142,42,45,86,120,117,137,20,27,285,59,61,50,68,46,31,64,92,0,0,0,1,5,27,27,0,6,0
31271,104923,20000,8,226,141,52,59,167,125,80,98,19,27,287,58,60,50,60,41,31,64,89,0,0,0,1,5,25,25,0,5,0
144274,1446520,50000,55,145,6,3,61,135,222,4,11,8,60,240,2,6,57,81,50,2,3,24,0,9,0,0,4,118,118,11,12,7
27072,574654,30000,83,58,3,10,53,364,87,2,24,13,61,95,2,11,17,338,58,2,6,33,0,0,0,1,1,16,16,9,6,3
31902,209184,20000,36,77,31,12,12,355,106,18,17,0,44,183,12,6,9,44,16,3,3,4,0,0,0,0,0,17,17,0,2,0
33430,166310,20000,38,225,37,87,84,87,154,73,138,21,41,191,16,112,95,346,7,5,12,120,3,0,1,2,35,17,17,70,65,10
30393,107742,20000,56,70,2,1,11,36,22,2,0,2,33,100,4,2,3,147,14,1,0,4,0,0,0,0,0,0,0,0,0,0
30228,225973,20000,21,104,1,20,29,40,32,16,127,7,27,108,11,7,19,15,18,4,6,24,1,0,0,0,1,4,4,2,4,5
27458,416065,20000,21,64,7,4,138,61,43,5,13,4,26,80,4,8,35,31,29,32,11,48,0,1,0,0,0,12,12,4,10,1
30385,201653,20000,48,34,5,13,40,33,22,7,19,5,50,141,3,21,61,1,1,2,3,491,0,0,0,0,0,6,6,2,3,1
30739,115611,20000,29,67,11,6,12,296,82,14,11,1,34,112,8,8,10,30,5,1,0,2,0,0,0,0,0,4,4,0,2,0
30579,244151,20000,11,232,134,51,58,159,123,83,101,20,31,296,50,58,49,58,46,32,64,88,0,0,0,1,5,26,26,0,6,0
33660,126058,20000,6,240,128,54,57,119,117,93,129,24,28,288,60,59,48,60,44,31,64,91,0,0,0,1,5,26,26,0,5,0
30474,107211,20000,26,66,13,14,67,78,69,3,15,27,16,26,4,33,68,12,39,1,1,252,0,0,0,0,5,10,10,42,16,7
29988,213644,20000,27,146,32,33,53,58,108,24,79,37,22,97,13,78,76,22,22,1,6,444,0,0,2,0,29,26,26,119,49,10
30614,152048,20000,22,51,3,6,20,78,79,10,10,4,14,66,3,15,22,22,9,4,6,18,0,1,0,0,0,0,0,0,0,0
33746,147707,20000,6,227,145,48,61,130,112,107,114,19,27,283,61,63,49,62,44,30,64,91,0,0,0,1,5,25,25,0,5,0
33198,157367,20000,9,236,148,47,47,212,120,88,60,9,31,294,58,61,46,55,39,31,64,89,0,0,0,1,5,26,26,0,3,0
27214,688592,30000,5,7,0,1,7,5,4,0,1,1,5,13,0,0,3,4,2,0,0,2,0,0,0,0,0,1,1,1,4,0
30895,147732,20000,38,224,36,87,87,88,150,66,145,23,40,188,16,110,91,346,5,5,10,128,3,0,1,2,34,17,17,69,63,10
33587,235719,20000,40,223,36,88,85,85,162,61,138,28,39,185,15,98,81,317,3,5,13,153,3,0,1,2,20,27,27,62,60,8
30689,120593,20000,37,224,41,88,82,91,166,61,133,21,40,188,20,111,90,324,5,6,9,149,3,0,1,2,32,15,15,87,62,10
27124,222417,20000,25,48,16,10,42,61,88,27,28,11,55,71,9,16,30,238,59,8,9,22,2,1,0,0,3,41,41,5,16,1
30215,178465,20000,38,108,24,6,26,13,60,20,12,6,19,150,2,8,6,48,18,5,5,20,1,1,0,1,1,6,6,6,26,3
33258,184543,20000,43,228,33,82,84,103,105,90,154,37,41,183,13,102,73,152,8,2,22,308,3,0,2,2,20,27,27,44,65,8
33114,147912,20000,40,235,34,81,82,126,100,85,144,32,47,191,17,111,85,206,14,3,9,255,3,0,2,2,23,31,31,69,66,8
33643,147912,20000,42,229,34,84,82,102,104,94,159,26,43,190,17,112,83,216,11,1,13,243,3,0,2,2,23,31,31,63,66,9
27897,703206,30000,85,175,7,30,98,250,159,4,51,26,71,187,8,40,47,51,39,4,14,71,0,1,0,0,5,5,5,0,0,0
29839,140323,20000,27,56,13,15,80,76,49,3,12,24,15,29,3,25,47,5,28,1,1,217,0,0,0,0,7,5,5,21,14,4
27453,100015,20000,57,68,1,2,31,96,94,5,16,9,20,78,1,8,9,39,10,0,1,18,0,1,0,0,2,29,29,8,10,3
29120,220556,20000,28,86,26,12,54,32,51,5,27,38,14,58,8,51,67,18,68,2,3,404,0,0,2,0,29,44,44,110,30,5
29217,155000,20000,6,241,161,38,45,124,117,128,106,9,29,275,66,65,49,62,41,30,64,91,0,0,0,1,5,25,25,0,4,0
29622,118162,20000,78,95,14,6,21,263,103,12,16,9,37,130,8,9,27,9,6,7,5,24,0,1,0,0,1,4,4,1,3,2
27872,101792,20000,9,27,2,1,8,19,25,3,0,0,8,22,2,0,10,7,1,0,0,6,0,3,0,0,3,13,13,8,3,1
33462,141189,20000,12,206,153,56,54,155,111,86,108,23,36,297,46,57,49,61,47,31,64,91,0,0,0,1,5,27,27,0,5,0
27059,814208,30000,76,191,9,17,44,156,167,10,42,22,44,142,2,10,165,3,31,7,19,237,0,0,0,0,20,138,138,5,15,14
29734,311501,20000,15,30,4,15,23,31,41,2,19,8,15,31,7,56,27,14,12,0,11,13,0,4,0,0,2,5,5,0,1,1
29665,297355,20000,34,99,21,15,7,68,64,19,17,1,14,135,7,15,0,13,13,1,5,0,0,5,0,0,0,74,74,0,13,0
29101,149003,20000,20,212,141,56,53,244,111,55,61,15,46,298,42,51,50,56,41,29,64,83,0,0,0,1,5,28,28,0,6,0
29737,679624,30000,34,102,21,14,44,121,91,26,35,24,27,105,21,4,44,4,4,5,5,100,0,0,0,1,11,5,5,1,3,1
34730,269802,20000,4,21,0,2,3,27,47,3,6,3,3,23,0,10,1,12,6,3,9,14,0,0,0,0,4,31,31,1,0,1
34314,642045,30000,52,183,25,32,40,42,319,48,60,20,16,66,4,61,23,103,42,10,27,116,4,2,1,0,22,121,121,8,3,2
34439,137368,20000,6,11,7,1,5,16,30,4,14,0,0,15,2,10,2,2,1,0,4,19,0,0,0,0,4,36,36,7,0,1
33951,112117,20000,35,7,1,0,5,8,17,9,9,3,3,5,0,5,2,2,1,0,1,44,0,0,0,0,7,38,38,0,1,0
34122,118119,20000,8,16,6,2,10,7,28,14,8,1,1,7,0,6,1,0,0,0,3,18,0,0,0,0,5,26,26,1,1,1
34408,200526,20000,40,9,1,2,5,36,17,8,16,0,2,13,0,9,3,7,2,0,6,36,0,0,0,0,1,25,25,1,1,0
34415,225118,20000,8,38,5,3,10,13,39,22,35,4,3,29,0,15,10,7,4,12,12,24,0,0,0,0,12,28,28,1,2,1
34811,187604,20000,17,59,24,7,138,29,78,104,38,10,5,35,2,17,15,9,7,10,19,47,0,0,0,1,12,88,88,2,2,3
34611,214605,20000,12,25,1,2,9,35,33,10,11,1,5,23,0,26,2,17,10,2,10,11,2,0,0,0,7,25,25,5,0,0
43884,143006,20000,32,39,8,5,57,47,78,6,7,21,14,47,13,3,24,26,17,5,2,108,0,0,1,2,1,2,2,0,1,2
43396,143086,20000,92,31,34,19,19,19,32,7,5,6,17,65,7,52,20,11,5,1,0,50,0,0,0,0,6,0,0,0,1,0
42919,168279,20000,52,58,6,4,37,45,34,6,14,10,25,58,11,1,46,23,24,2,4,112,0,0,0,0,9,1,1,1,1,0
43359,126924,20000,59,26,9,5,24,39,33,4,3,7,29,39,27,12,12,5,10,5,4,16,0,0,0,0,0,5,5,6,7,2
43104,110388,20000,156,203,58,39,32,210,143,91,28,24,55,176,58,99,94,8,29,42,53,325,1,0,0,1,73,17,17,1,2,1
42476,128426,20000,92,44,7,16,37,32,42,2,18,20,22,88,15,12,32,26,27,1,3,179,0,0,0,0,3,8,8,1,2,0
42572,254436,20000,75,133,7,8,58,123,144,18,36,25,22,65,12,10,49,10,19,5,15,397,0,0,0,1,8,16,16,0,1,0
42752,119645,20000,113,157,128,56,26,144,122,94,96,22,30,180,52,108,109,8,38,35,51,332,1,0,0,2,119,12,12,2,5,7
42033,144899,20000,27,105,3,12,13,13,56,9,14,2,8,38,30,6,11,24,13,4,9,17,0,1,0,0,1,41,41,1,3,1
41985,110624,20000,152,82,7,21,43,27,40,9,12,6,31,51,24,6,98,4,6,2,2,105,0,0,0,0,0,3,3,0,0,0
43482,204228,20000,119,50,4,2,34,64,96,5,8,8,24,52,15,4,74,13,15,5,3,59,1,0,0,0,7,4,4,0,2,1
41064,142686,20000,91,78,5,7,61,177,73,7,16,28,45,62,6,2,69,5,7,2,1,242,0,0,0,0,2,16,16,5,22,2
41309,155114,20000,82,41,2,4,32,73,38,1,25,14,30,54,10,12,44,14,7,2,3,204,0,0,0,0,1,4,4,8,4,0
40028,160649,20000,88,121,7,13,19,286,161,5,24,17,11,91,34,14,25,82,39,2,9,38,1,0,0,1,0,14,14,3,15,0
43875,150000,20000,122,165,104,61,32,173,116,110,65,22,37,164,52,117,108,10,25,35,52,346,1,0,0,2,120,14,14,1,3,5
39166,185972,20000,68,51,1,4,10,40,83,6,9,6,6,41,11,3,18,11,4,0,0,89,0,0,0,0,1,2,2,0,0,1
39032,142991,20000,68,34,5,5,10,16,30,5,13,25,29,46,5,3,15,2,2,1,0,55,0,1,0,0,0,4,4,0,1,0
39608,232787,20000,89,92,41,36,23,45,126,16,35,22,58,132,41,27,50,8,14,2,8,245,0,1,1,0,9,1,1,1,1,7
39597,141176,20000,49,29,1,3,26,21,9,2,12,9,9,43,3,2,25,3,2,0,1,55,0,0,0,0,1,0,0,1,0,0
38517,506615,30000,123,182,65,58,47,106,163,111,79,25,53,183,120,73,57,44,34,15,59,296,0,0,0,0,12,21,21,3,6,10
38211,855393,30000,151,151,11,9,44,183,187,15,28,16,54,170,33,24,37,185,140,11,13,68,7,1,1,2,4,71,71,8,8,5
38791,123914,20000,115,78,22,18,29,57,42,3,10,7,28,82,34,23,45,18,25,2,14,109,0,1,0,0,2,4,4,0,1,1
38439,285121,20000,60,105,4,5,34,166,164,11,12,18,18,52,28,1,41,26,47,3,6,119,0,4,1,0,1,15,15,0,1,2
38441,108402,20000,50,96,90,210,48,34,186,99,121,31,28,147,61,126,110,3,28,15,68,345,0,1,0,2,112,18,18,5,3,4
38238,111430,20000,97,54,4,2,15,27,29,1,10,4,23,93,15,2,44,8,9,3,0,49,0,0,0,0,9,2,2,2,2,0
38318,105334,20000,193,80,6,14,20,68,61,7,13,15,23,108,5,12,31,7,5,1,8,270,1,0,0,0,3,0,0,1,0,0
38223,309346,20000,88,316,38,37,8,64,191,55,23,9,13,110,37,23,17,16,34,14,31,123,2,3,0,0,1,3,3,1,1,2
38868,342522,20000,59,73,4,10,41,86,124,19,31,28,54,107,40,24,46,16,16,4,1,61,0,0,0,0,3,44,44,4,9,4
37145,150610,20000,54,37,3,2,23,48,33,4,4,9,16,46,8,6,24,17,13,0,3,76,0,1,0,0,2,3,3,0,1,1
37190,124149,20000,60,42,0,5,12,31,29,6,5,11,24,30,27,1,20,1,7,4,7,153,0,0,0,0,5,3,3,0,1,1
144571,2257981,50000,140,92,142,47,55,47,134,92,158,42,21,118,44,150,130,0,9,13,39,413,2,1,0,2,145,42,42,6,11,9
37345,120158,20000,67,47,11,17,21,45,51,5,5,6,27,13,38,99,35,10,3,2,4,30,0,0,0,0,0,11,11,3,0,1
37890,196565,20000,79,77,6,11,14,35,22,5,7,15,22,51,23,18,37,3,12,2,2,54,0,3,0,0,8,5,5,0,1,0
37799,215366,20000,52,66,8,12,22,54,79,17,19,54,10,31,7,3,68,4,12,0,3,137,0,1,0,0,9,5,5,0,0,1
36434,112787,20000,93,64,9,4,29,22,45,11,14,19,7,101,21,8,56,18,12,2,9,215,0,2,0,0,3,2,2,0,0,4
36249,111354,20000,107,201,108,37,35,58,166,119,96,24,46,149,61,117,107,4,26,27,59,316,0,0,0,2,105,15,15,1,1,3
36052,176280,20000,64,61,3,2,15,55,130,8,9,7,10,99,9,7,17,6,6,0,1,45,0,0,0,0,4,32,32,0,1,0
35156,280966,20000,105,126,11,25,26,81,61,16,32,15,58,79,32,39,81,14,26,4,8,215,0,0,0,0,10,10,10,0,2,1
35756,168701,20000,45,64,1,5,16,46,43,3,9,8,39,58,11,7,15,35,26,0,0,20,0,0,0,0,1,30,30,1,8,0
34933,482738,20000,99,87,8,5,36,134,111,14,45,22,38,116,21,10,45,23,13,6,8,194,0,2,0,0,9,3,3,0,0,3
35558,141621,20000,47,55,1,9,53,59,43,1,6,13,18,49,20,2,59,7,15,0,10,208,0,1,0,0,7,15,15,0,0,1
34465,148665,20000,111,187,78,57,43,108,161,109,81,26,42,150,84,66,43,20,28,12,56,268,0,0,0,0,10,13,13,2,6,9
47394,222793,20000,14,36,1,3,11,11,43,10,16,10,10,44,6,3,44,0,7,0,0,492,0,0,0,1,0,7,7,2,2,0
47001,144859,20000,66,35,3,2,58,7,40,1,8,3,44,106,2,2,61,7,10,0,0,482,0,0,0,0,17,5,5,1,15,8
47251,107642,20000,78,33,5,2,92,18,47,4,3,12,30,52,1,1,69,1,1,0,0,497,0,0,0,0,89,4,4,0,2,4
144884,106940,20000,55,15,2,4,85,8,22,0,6,12,5,84,5,0,84,0,6,1,0,493,0,0,1,0,17,7,7,5,2,7
46501,333871,20000,29,45,8,6,0,21,105,20,24,1,75,254,9,8,0,13,44,6,6,0,0,1,0,0,0,7,7,1,3,0
46786,325264,20000,134,51,2,8,141,19,188,44,42,58,122,214,5,6,145,1,19,0,3,476,0,0,0,0,16,27,27,3,1,3
46343,1137100,50000,86,265,15,18,110,179,203,22,30,46,27,282,46,24,117,0,13,0,3,481,2,3,2,0,170,31,31,10,13,73
46681,146521,20000,51,24,2,1,45,10,41,7,6,8,27,74,6,5,64,10,20,1,2,466,5,0,0,0,7,5,5,3,3,2
46772,239409,20000,19,11,1,2,28,2,30,7,6,15,2,109,2,6,36,3,12,2,1,159,0,0,0,0,4,1,1,0,0,0
46597,285372,20000,66,40,4,1,102,15,93,8,10,29,34,149,1,6,111,8,41,2,3,445,1,1,1,0,15,12,12,3,4,4
144830,187503,20000,28,33,2,2,148,11,50,11,13,15,21,109,3,2,73,2,8,3,0,484,0,0,0,0,14,33,33,2,2,1
144789,299310,20000,69,81,1,2,306,13,101,18,18,24,45,159,6,5,137,1,10,1,0,486,177,4,0,0,18,6,6,0,3,4
46150,139001,20000,54,35,2,0,220,7,51,11,8,31,11,98,5,9,111,0,8,1,0,486,0,0,0,0,17,7,7,7,2,2
144788,289229,20000,53,36,2,0,220,7,51,12,8,31,12,98,5,9,110,0,7,1,0,488,0,0,0,0,17,7,7,8,2,2
46395,617280,30000,53,186,3,1,256,154,231,12,26,70,33,267,7,8,173,0,8,0,2,479,0,0,0,1,25,57,57,5,9,16
46676,617280,30000,226,21,0,1,139,17,17,1,5,17,4,36,0,1,196,2,7,0,0,491,0,1,0,8,23,23,23,3,6,9
46164,149422,20000,45,17,1,0,79,0,58,6,3,11,26,43,0,2,69,1,22,1,0,476,4,4,0,0,10,8,8,1,3,4
46368,122199,20000,70,251,0,5,108,8,19,4,3,19,32,41,2,4,84,0,4,7,3,486,0,0,0,1,14,5,5,1,0,1
46430,158434,20000,121,54,1,4,174,47,102,7,31,55,4,94,4,6,127,1,3,0,1,452,0,0,1,1,27,5,5,1,28,12
46441,447287,20000,32,53,17,9,110,26,49,11,19,35,37,115,7,17,122,2,16,4,5,468,1,0,2,0,6,26,26,7,4,2
46341,115369,20000,54,28,2,1,60,13,42,2,5,6,9,66,3,2,64,0,4,0,0,495,0,0,0,0,31,2,2,0,10,11
46721,116447,20000,81,24,2,5,334,16,28,4,9,17,16,103,1,1,142,0,2,0,0,498,0,0,0,0,6,9,9,0,2,8
46045,113057,20000,69,31,5,1,95,18,28,2,3,10,39,98,0,4,69,1,6,0,0,493,0,1,0,0,8,4,4,1,0,0
46166,121859,20000,87,37,2,2,102,18,21,5,9,16,15,79,1,2,80,4,7,0,0,489,0,0,0,0,26,7,7,0,11,4
46756,362690,20000,62,38,0,3,89,27,76,7,10,15,20,119,3,3,81,24,20,1,0,450,0,0,0,0,14,5,5,0,0,6
46042,180508,20000,46,14,0,1,56,8,36,5,6,8,17,81,2,5,43,13,3,1,0,483,0,0,0,0,34,3,3,2,1,13
46171,173314,20000,50,56,14,12,363,37,279,44,70,61,46,305,10,12,123,1,51,4,5,436,0,0,0,2,36,42,42,7,5,2
46152,108368,20000,67,59,10,11,99,28,190,28,30,38,61,289,32,23,92,4,58,1,5,430,0,0,0,0,28,13,13,5,9,9
46547,270468,20000,94,49,0,6,139,22,56,4,5,24,9,146,7,17,120,2,16,0,2,480,2,1,0,0,9,6,6,0,0,5
144827,158141,20000,32,4,1,0,81,13,23,4,3,7,18,25,0,0,61,1,8,0,0,491,0,0,0,0,6,0,0,0,1,2
144841,199059,20000,102,128,4,1,114,172,222,21,11,47,81,265,1,6,141,1,39,2,0,452,1,2,1,0,35,13,13,4,7,10
46843,148270,20000,31,30,4,2,39,10,76,3,7,9,5,41,3,1,69,0,12,1,0,487,0,0,10,1,3,7,7,1,3,4
46034,118219,20000,36,10,2,4,102,1,10,3,2,15,13,25,3,3,36,2,6,1,2,484,0,0,0,0,11,13,13,0,1,4
46835,513210,30000,136,197,23,21,116,38,177,20,28,63,37,179,13,14,184,0,4,0,1,495,0,1,0,0,6,55,55,2,24,3
46012,103970,20000,50,117,13,10,306,75,233,49,48,80,62,278,10,36,109,1,33,4,2,459,0,0,0,1,24,9,9,7,8,19
46037,124180,20000,114,66,2,0,292,22,24,6,3,27,15,68,4,4,142,0,3,1,0,496,0,1,0,0,27,11,11,0,1,2
144758,120046,20000,76,50,4,2,219,30,147,19,23,35,35,237,6,4,109,1,32,2,2,457,18,48,0,0,12,2,2,0,1,0
45684,104157,20000,36,24,2,7,135,5,29,18,18,19,35,106,1,4,75,0,11,0,1,486,0,1,0,0,17,2,2,2,1,1
45406,626410,30000,72,156,18,5,67,28,178,29,30,72,96,187,17,13,180,0,3,2,1,492,2,42,4,2,20,30,30,8,2,6
45674,150053,20000,78,20,1,3,397,17,25,5,9,18,14,106,2,2,132,0,10,2,1,487,0,0,0,0,10,6,6,0,1,14
45339,134160,20000,21,10,1,0,24,3,18,1,2,4,16,18,1,0,54,0,11,0,0,199,0,0,0,0,6,15,15,0,0,0
44966,133422,20000,39,29,2,0,36,11,62,3,6,10,28,35,0,1,47,0,7,0,0,493,0,1,1,1,10,10,10,3,2,6
45144,133204,20000,88,64,0,1,169,20,26,3,7,29,29,83,6,3,81,0,3,0,1,494,0,1,0,0,40,2,2,10,0,9
45388,162949,20000,113,38,2,2,207,18,57,6,8,30,50,123,4,5,193,3,6,0,0,491,0,0,1,1,30,8,8,1,0,5
45374,178835,20000,81,18,5,0,89,8,47,23,4,7,30,65,5,3,105,4,4,0,1,490,0,0,0,0,19,4,4,3,3,9
44954,314018,20000,102,23,1,2,67,17,83,9,11,26,15,97,0,2,61,1,14,3,0,481,0,0,0,0,12,3,3,0,0,1
45289,474632,20000,81,57,5,2,246,61,88,34,29,55,51,241,5,13,144,2,9,4,7,478,13,5,0,2,24,10,10,0,2,2
45024,508916,30000,129,48,2,3,178,28,75,37,19,23,92,214,9,6,176,5,14,0,0,481,1,0,0,0,17,6,6,3,2,14
44983,114879,20000,86,23,0,3,73,15,59,5,5,19,32,36,1,2,76,7,7,2,1,483,0,0,0,1,10,16,16,0,0,2
45113,864122,30000,166,73,2,9,180,26,220,52,49,63,112,222,5,6,144,0,13,1,3,482,0,0,0,0,26,47,47,5,2,9
45633,8908081,50000,25,206,33,57,175,19,85,81,118,178,15,102,17,105,241,0,15,7,11,463,0,5,0,13,248,162,162,37,37,60
45873,258018,20000,49,17,5,2,93,11,31,1,6,19,55,104,3,4,74,0,7,0,1,491,0,0,0,0,26,1,1,8,2,13
45128,107627,20000,47,25,3,7,230,4,18,21,9,14,38,65,2,1,87,0,4,0,0,496,0,0,0,0,28,3,3,3,2,3
144802,547627,30000,132,104,9,10,240,66,258,32,42,96,99,248,5,12,131,1,50,5,8,430,1,0,0,2,59,18,18,1,5,22
45521,171958,20000,72,24,1,1,91,26,41,3,1,20,45,62,2,6,55,3,16,0,1,443,0,0,0,0,13,3,3,0,3,5
144840,278542,20000,43,34,3,7,112,8,39,18,19,24,32,129,1,4,70,0,7,0,1,490,0,1,0,0,15,2,2,3,4,3
47784,110000,20000,76,19,2,5,313,7,9,2,0,10,29,21,2,0,118,1,1,0,0,496,0,0,0,1,10,19,19,17,3,8
44613,142707,20000,37,54,2,0,112,9,73,8,10,11,17,96,5,1,59,0,20,2,7,468,0,0,0,1,7,10,10,0,5,2
144807,229941,20000,68,36,3,3,106,20,65,5,8,19,6,70,3,3,92,2,2,0,0,493,0,0,0,0,8,24,24,2,1,22
144783,300196,20000,57,58,4,2,234,33,129,20,23,31,33,220,6,4,104,2,19,2,0,476,6,26,1,0,9,13,13,1,0,1
44158,306844,20000,27,45,14,9,65,3,24,2,7,14,11,64,3,3,88,3,10,6,5,473,1,0,0,1,1,20,20,3,3,7
628072,306844,20000,18,38,5,6,43,0,3,0,2,0,9,19,0,0,31,1,2,0,1,352,0,0,0,0,0,9,9,0,4,1
44555,215963,20000,52,14,3,3,148,15,24,9,8,10,5,64,3,1,115,0,6,0,0,494,0,0,0,2,12,0,0,6,3,3
44078,213166,20000,187,33,3,4,102,23,71,14,8,17,2,92,1,8,160,7,7,0,0,484,0,0,0,0,14,2,2,5,4,2
44875,729977,30000,162,131,2,0,202,80,147,19,18,61,33,282,19,37,119,1,10,2,5,477,2,1,0,0,29,6,6,1,2,16
