cityId,searchRadius,population,hCountLevel0,hCountLevel1,hCountLevel2,hCountLevel3,hCountLevel7,cCountLevel0,cCountLevel1,cCountLevel2,cCountLevel3,cCountLevel7,rCountLevel0,rCountLevel1,rCountLevel2,rCountLevel3,rCountLevel7,aCountLevel0,aCountLevel1,aCountLevel2,aCountLevel3,aCountLevel7,iCountLevel0,iCountLevel1,iCountLevel2,iCountLevel3,iCountLevel7,nCountLevel0,nCountLevel1,nCountLevel2,nCountLevel3,nCountLevel7
6946,20000,112187,0,0,0,0,0,1,4,0,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133504,20000,167900,3,1,0,0,0,0,0,0,0,0,4,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6090,20000,167900,3,0,0,0,0,0,0,0,0,0,3,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133517,20000,243987,3,2,0,0,0,2,5,0,0,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133486,50000,1342339,3,38,1,0,0,0,7,1,1,0,18,480,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0
133463,20000,135724,0,1,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133470,20000,258040,3,1,0,0,0,3,6,0,1,0,5,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133494,20000,223622,14,32,2,6,0,8,35,4,3,0,53,399,3,10,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,0
6790,20000,281080,0,2,0,0,0,0,2,0,0,0,4,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133501,20000,369138,3,4,0,0,0,0,0,0,0,0,4,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6103,20000,142361,1,1,0,0,0,0,2,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6776,20000,223622,25,71,5,16,1,16,43,6,10,0,70,410,5,13,0,0,1,6,5,0,0,0,0,0,0,0,0,0,1,0
133500,20000,186781,0,3,0,0,0,0,1,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6282,20000,159406,1,4,0,0,0,0,0,0,0,0,2,38,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6836,20000,186781,0,8,0,0,0,0,7,0,0,0,2,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6752,20000,192464,0,0,0,0,0,0,1,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133465,30000,700133,2,15,0,1,0,1,4,0,2,0,4,85,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
133505,20000,343122,0,5,0,0,0,2,3,0,2,0,6,72,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6846,30000,700133,2,15,0,1,0,1,4,0,2,0,4,84,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6190,20000,199422,0,5,0,0,0,0,1,0,0,0,4,15,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
133487,20000,128918,0,2,0,0,0,0,0,0,0,0,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133492,20000,107419,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6827,20000,378701,2,7,1,0,1,0,6,0,0,0,3,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6199,20000,102420,1,2,0,0,0,0,1,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133524,20000,127481,1,4,0,0,0,0,1,0,0,0,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
6095,20000,130000,3,12,1,3,0,2,15,0,0,0,12,203,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133472,20000,479837,6,1,1,0,0,3,1,3,1,0,11,81,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6693,20000,128918,0,1,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133466,20000,180144,3,4,0,0,0,1,1,0,1,0,5,17,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6606,20000,337579,31,72,4,7,0,23,78,8,15,0,96,395,6,2,0,0,1,6,5,0,0,0,0,0,0,7,7,0,0,0
6133,20000,180144,3,4,0,0,0,1,1,0,1,0,5,16,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
7296,20000,114999,97,47,7,12,63,19,51,4,5,10,69,67,8,28,117,10,27,8,18,133,1,1,2,0,34,3,3,7,2,0
7584,30000,523248,173,128,34,19,133,30,156,219,23,63,89,164,10,6,194,5,19,9,10,444,4,1,0,0,36,6,6,7,1,4
6971,20000,118053,63,42,4,16,35,52,83,16,37,31,31,33,8,12,93,14,3,4,8,119,1,0,0,1,21,1,1,12,2,3
7918,50000,1019022,158,151,32,70,84,104,179,45,68,57,69,162,49,87,124,2,38,4,16,438,5,7,0,1,104,22,22,15,7,133
7213,20000,203744,61,87,7,11,9,14,38,3,9,3,55,90,2,10,18,9,9,2,6,26,3,25,0,0,2,25,25,0,0,1
7479,20000,262219,91,79,12,11,28,26,77,15,38,28,49,46,2,27,94,15,11,4,7,142,0,8,0,2,31,6,6,6,6,1
6766,20000,100291,209,85,6,11,21,30,103,5,7,12,98,135,3,26,77,16,14,3,5,81,0,1,0,1,6,2,2,4,2,1
6407,20000,197885,155,128,17,38,15,50,103,7,43,9,82,83,15,124,27,18,32,15,22,46,1,10,3,1,5,2,2,3,2,2
6470,20000,110939,130,51,7,15,5,13,40,5,5,2,104,123,2,8,11,23,21,1,7,10,0,2,0,0,0,5,5,2,1,2
7932,20000,360106,7,4,0,0,1,3,4,1,0,0,14,30,2,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0
7153,50000,1626950,24,26,1,0,0,27,33,5,1,0,343,154,1,2,0,11,1,0,0,0,0,0,0,0,0,20,20,0,0,0
7148,20000,206371,15,9,0,3,0,13,22,1,8,0,3,19,1,6,1,3,2,0,1,0,0,0,0,0,0,25,25,2,1,3
6989,20000,118675,15,15,0,4,0,5,7,2,10,0,1,6,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0
7915,20000,340494,121,68,6,16,2,48,49,12,26,2,24,36,3,26,2,10,3,2,2,2,0,0,0,0,0,9,9,1,1,0
7466,20000,156238,38,47,0,3,2,12,23,1,7,8,10,34,0,5,7,3,4,0,2,5,0,0,0,1,0,5,5,1,0,0
7448,50000,1286383,142,202,8,30,1,129,97,15,56,3,75,226,7,35,2,28,12,2,14,15,0,0,0,0,1,25,25,26,25,0
7088,20000,143431,11,56,1,4,0,9,12,4,10,1,5,19,0,2,1,3,0,0,0,2,0,0,0,0,0,73,73,0,0,0
6959,30000,510344,43,63,0,8,0,29,23,8,18,2,19,44,1,9,1,7,12,1,2,1,0,0,0,0,0,28,28,4,4,1
7322,20000,121566,12,16,2,2,28,12,39,1,5,1,183,49,0,5,2,23,1,4,1,13,0,0,0,0,0,20,20,1,1,0
7342,20000,157474,12,17,2,2,27,13,40,1,4,1,186,48,0,5,2,22,1,4,1,13,0,0,0,0,0,16,16,0,0,0
6972,30000,658859,5,6,0,1,0,7,5,1,1,0,41,121,0,1,0,3,0,0,0,0,0,0,0,0,0,7,7,2,1,1
7484,30000,780000,11,24,0,2,2,5,41,3,1,0,62,319,2,1,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,1
7690,20000,234168,9,19,0,0,1,0,19,1,1,0,28,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7686,30000,632013,36,73,0,9,6,235,148,5,14,15,187,190,0,2,16,36,5,0,0,14,3,2,0,0,2,68,68,14,2,1
7555,30000,812799,209,92,3,7,6,51,93,15,19,31,116,248,1,11,8,7,2,2,1,19,0,1,0,0,1,65,65,13,10,0
7039,20000,112837,6,4,1,0,0,2,2,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7538,20000,264683,14,7,0,2,0,20,22,0,1,2,11,59,0,0,0,1,1,0,1,0,2,0,0,0,0,19,19,1,0,1
7726,20000,189652,24,5,1,0,1,19,13,0,2,0,29,23,1,2,1,8,0,0,0,0,1,1,0,0,1,6,6,20,3,1
7698,20000,137182,18,60,0,9,6,212,142,5,12,15,157,176,0,2,16,35,4,0,0,14,1,1,0,0,2,50,50,14,1,1
7558,20000,172466,21,43,0,8,5,212,134,5,12,15,140,152,0,2,15,26,3,0,0,14,3,1,0,0,2,40,40,1,1,1
7032,50000,1441406,23,58,1,0,5,8,52,2,4,10,40,197,0,0,1,6,0,0,0,3,0,0,0,0,0,10,10,0,1,0
7666,20000,300000,16,10,0,1,2,16,40,2,3,3,12,18,1,1,11,6,1,0,0,3,0,0,0,0,0,6,6,7,0,0
7066,20000,179528,15,5,2,0,0,6,18,0,2,4,13,30,0,0,3,0,1,0,0,1,0,0,0,0,0,6,6,0,0,0
7476,20000,101454,1,5,0,0,0,1,5,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8893,20000,151934,1,0,0,0,0,0,0,0,0,0,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134362,20000,154495,2,1,0,0,0,0,3,0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9794,20000,103204,19,67,4,2,2,28,103,35,15,4,67,230,6,5,1,8,5,0,3,6,0,0,0,0,1,5,5,1,1,0
8151,20000,109938,1,4,0,0,0,4,1,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0
138592,20000,195718,8,40,2,0,0,26,39,25,4,0,306,192,1,0,1,500,0,0,0,0,0,0,0,0,0,6,6,2,1,0
134357,20000,229322,12,15,0,0,0,19,14,0,2,1,28,59,1,0,0,2,5,0,1,1,0,1,0,1,0,12,12,0,0,0
135033,30000,510834,13,12,1,1,9,10,47,13,8,8,20,86,1,2,10,3,8,1,4,5,0,0,0,0,0,16,16,0,1,0
9388,20000,188276,1,5,1,0,1,0,3,0,0,1,3,10,1,1,4,2,0,1,0,1,0,0,0,0,0,220,220,2,3,1
9034,20000,366491,3,6,0,0,0,3,4,0,0,0,9,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9377,30000,510770,9,13,0,0,0,20,30,4,2,4,26,95,0,1,0,1,0,0,1,0,0,0,0,0,0,2,2,1,0,0
137645,20000,120919,5,8,0,0,0,6,7,0,0,0,6,6,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
136088,30000,632744,16,25,0,1,1,3,31,1,3,1,28,120,1,2,8,3,3,0,0,4,0,0,0,0,0,1,1,0,0,0
9393,20000,116871,1,1,0,0,0,0,2,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
134985,20000,150520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134283,20000,234185,19,2,0,0,0,0,8,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9857,20000,104150,5,9,1,0,0,6,7,1,0,0,14,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9537,20000,226508,18,19,0,0,0,7,23,0,0,0,24,68,0,0,0,6,3,0,0,0,0,0,0,0,0,12,12,0,0,0
9050,20000,128895,3,10,0,0,0,6,7,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9485,20000,112008,1,2,0,0,0,1,4,0,1,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0
9761,20000,119123,6,18,0,0,0,0,13,7,0,0,20,79,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9480,20000,103287,0,2,0,0,0,1,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137931,20000,192757,1,5,0,0,0,3,7,1,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9906,20000,105896,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9899,20000,101597,2,4,0,0,0,0,10,1,0,0,20,21,0,0,0,1,1,0,0,0,0,0,0,0,0,17,17,0,0,0
138392,20000,137187,3,4,0,0,0,2,4,4,0,0,16,16,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0
134397,20000,104047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8466,20000,100014,6,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9773,20000,116794,4,3,0,0,1,1,5,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9913,20000,124557,7,6,0,0,0,3,7,1,0,0,13,57,1,0,0,1,1,0,0,2,0,0,0,0,0,20,20,6,1,0
136663,20000,126325,8,7,0,0,0,0,6,2,0,0,13,26,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134658,20000,118537,4,2,0,0,4,7,22,8,6,6,14,22,1,2,10,0,4,1,3,5,0,0,0,0,0,0,0,0,0,0
8965,20000,119214,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9459,20000,179915,4,13,1,0,0,9,7,0,0,0,142,151,0,0,0,0,1,0,0,1,0,0,0,0,0,30,30,1,0,0
9920,20000,153918,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9685,20000,119243,2,1,0,0,0,2,30,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9311,20000,262275,15,57,37,5,2,35,56,38,15,8,26,286,5,4,5,4,1,2,3,115,0,0,0,0,2,6,6,2,1,1
8971,20000,366992,3,13,0,0,0,2,11,0,0,0,4,54,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9205,20000,469332,7,31,0,0,1,26,68,5,2,2,54,345,0,4,3,2,5,1,0,1,0,0,0,0,0,111,111,69,1,0
9672,50000,2513451,90,73,6,1,3,41,117,18,26,10,142,338,1,5,10,7,1,1,5,6,0,1,0,0,1,9,9,6,5,2
8542,50000,1407737,16,12,1,1,9,10,48,13,8,8,35,95,1,2,10,3,8,1,4,5,0,0,0,0,0,24,24,0,1,0
134992,20000,107341,58,20,0,0,0,8,8,2,0,0,43,51,0,0,0,1,5,1,0,0,1,0,0,0,0,19,19,0,0,0
9396,20000,384000,13,6,0,0,0,5,26,0,1,0,90,99,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9173,20000,118352,4,8,0,0,0,8,8,1,0,0,11,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,20000,309214,29,28,1,0,0,24,27,0,3,1,22,156,1,0,0,18,8,0,0,0,0,0,0,0,0,9,9,1,0,0
9043,20000,326419,0,12,0,0,0,15,12,0,0,0,6,22,0,0,0,7,3,0,0,0,0,0,0,0,0,19,19,0,0,0
9346,20000,139483,1,7,0,0,0,2,14,0,0,0,3,48,0,0,0,0,4,0,0,0,0,2,0,0,0,11,11,0,0,0
134273,20000,122881,4,4,0,0,1,1,0,1,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9011,20000,160665,2,4,0,0,0,0,3,3,0,0,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
9784,50000,2789761,12,32,2,2,1,48,115,13,11,6,110,383,2,3,2,3,1,0,5,3,0,0,0,0,0,10,10,6,4,0
9909,20000,131703,15,1,0,0,0,58,6,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
8228,20000,143105,7,14,0,0,3,2,9,0,0,0,20,48,0,0,2,2,1,1,0,1,0,0,0,0,0,11,11,1,0,0
8996,20000,186227,2,3,0,0,1,6,7,0,2,1,9,39,0,0,4,3,1,0,0,0,0,0,0,0,0,50,50,1,3,0
136165,20000,185025,9,10,0,0,3,1,4,0,0,0,7,20,0,0,1,2,1,0,0,1,0,0,0,0,0,10,10,1,0,0
9438,20000,121084,17,85,8,4,1,40,119,62,22,5,285,211,4,0,0,499,0,0,0,1,0,0,0,0,0,11,11,5,1,0
9472,20000,189889,2,22,0,0,0,1,2,0,3,0,10,12,0,0,0,0,3,0,0,0,0,2,0,0,0,6,6,1,2,0
135709,20000,155054,116,121,5,0,13,38,97,6,13,11,109,276,3,4,33,23,11,5,4,10,0,3,0,0,3,25,25,1,0,0
9513,20000,286919,3,4,0,0,0,5,8,2,1,0,11,18,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0
138424,20000,124557,6,4,0,0,0,3,2,1,0,0,9,34,0,0,0,1,0,0,0,0,0,0,0,0,0,17,17,6,1,0
134510,20000,132515,5,9,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8321,20000,405072,12,13,0,0,0,8,10,1,6,0,24,51,1,0,0,21,0,0,0,0,0,0,0,0,0,12,12,0,0,0
9717,50000,1164098,36,81,1,0,0,45,101,9,10,5,121,373,1,3,2,16,7,0,9,9,0,1,0,3,2,111,111,4,2,1
9783,30000,874210,6,16,1,0,0,8,93,10,2,0,23,86,1,1,0,1,1,0,0,0,0,0,0,0,0,2,2,1,2,0
9610,20000,112377,4,9,0,0,0,0,5,3,0,0,8,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9088,20000,387417,5,2,0,0,0,0,4,0,0,0,3,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9083,20000,328291,17,89,7,4,1,43,137,62,24,5,288,202,5,3,2,484,4,0,4,8,0,0,0,0,0,9,9,4,0,0
9775,20000,113317,0,1,0,0,0,0,4,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0
137536,20000,392294,17,83,94,12,6,50,100,76,31,13,54,340,5,7,6,4,1,8,13,122,0,0,0,0,2,6,6,2,1,1
136573,20000,348738,8,37,0,0,2,13,41,3,4,1,51,401,3,1,3,97,9,2,2,4,0,0,0,1,0,44,44,3,2,0
135412,20000,347088,13,12,0,0,0,3,16,1,0,0,12,15,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0
9710,20000,257172,2,7,0,0,0,2,13,2,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134267,20000,192571,6,2,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9916,20000,119480,6,5,0,0,0,2,6,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0
8765,20000,275019,25,37,3,0,3,47,72,12,7,9,58,340,1,2,2,8,4,0,1,4,0,0,0,0,0,14,14,2,2,0
8660,20000,155129,7,2,0,0,0,2,1,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,20000,435564,44,41,0,0,0,4,22,2,4,0,24,164,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
9461,20000,183530,20,13,0,0,0,1,8,1,0,0,20,58,0,0,0,16,1,0,0,0,0,0,0,0,0,3,3,1,0,0
8840,20000,118038,1,4,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,20000,101190,1,25,0,0,0,0,2,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137839,20000,213027,18,48,4,2,1,21,69,23,14,4,59,163,3,3,1,7,3,0,2,4,0,0,0,0,1,5,5,1,1,0
9153,20000,116512,9,17,0,0,0,0,15,0,0,0,30,47,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9597,30000,648766,66,64,4,1,2,37,103,16,22,9,142,348,1,5,2,7,1,1,5,5,0,0,0,0,1,5,5,3,3,0
9825,20000,103694,4,5,0,0,0,2,8,1,0,1,25,47,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
9748,20000,109294,1,4,0,0,0,0,2,1,1,0,9,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9241,20000,229548,13,38,5,2,0,26,33,4,3,3,26,228,3,4,5,2,0,0,1,112,0,0,0,0,0,5,5,0,0,1
134265,20000,121462,3,6,0,0,0,4,9,0,1,0,7,16,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
8983,20000,211369,10,26,0,0,0,2,10,0,0,0,28,90,0,0,0,2,3,0,0,0,0,0,0,0,0,3,3,0,0,0
9865,20000,127006,17,59,26,5,4,18,69,25,14,5,10,101,4,3,3,8,12,2,4,7,0,3,0,1,2,24,24,13,11,0
138574,30000,585367,0,3,0,0,0,6,12,0,2,0,13,24,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0
9706,50000,1879355,36,112,4,2,2,31,129,40,19,5,107,380,6,5,1,11,21,0,3,6,0,1,0,0,1,38,38,4,5,1
9418,20000,412428,38,93,315,27,16,80,168,141,64,30,29,454,7,4,2,11,10,10,29,72,0,0,0,0,4,12,12,6,0,0
9680,20000,213016,9,4,0,0,0,0,6,0,0,0,7,25,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9312,20000,215486,4,5,0,0,0,5,7,1,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9709,30000,886917,57,128,10,8,19,92,249,47,53,38,80,407,1,5,5,25,30,10,8,34,0,1,0,0,2,151,151,170,11,6
9124,20000,261781,10,64,60,9,2,36,70,55,19,8,33,295,10,7,3,5,1,8,11,8,0,0,0,0,0,4,4,1,0,1
1192625,20000,261781,10,64,61,9,2,36,70,55,19,8,33,288,10,7,3,5,1,7,11,8,0,0,0,0,0,4,4,1,0,1
9313,20000,114275,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9749,30000,617528,9,6,0,0,0,1,20,3,2,0,16,26,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
137637,20000,184700,8,40,16,1,0,15,36,6,4,1,69,315,1,3,4,1,2,2,2,1,0,0,0,0,0,7,7,0,1,0
9096,20000,477798,21,54,3,2,11,19,81,3,3,3,46,168,0,2,2,17,21,4,0,2,0,0,0,0,0,49,49,12,9,1
9864,20000,100085,0,6,0,0,0,0,2,0,0,0,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
8878,50000,2452185,38,55,3,0,3,57,80,17,8,11,74,398,2,2,3,14,4,0,1,6,0,0,0,0,0,20,20,4,4,0
9496,20000,293523,12,6,1,0,0,4,22,3,2,0,18,102,0,3,0,2,0,0,0,0,0,0,0,0,0,5,5,3,2,0
9111,20000,342112,4,12,0,0,0,2,25,0,0,0,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138065,20000,168243,9,8,0,1,0,3,9,0,2,0,16,69,0,3,0,0,0,0,0,1,0,0,0,0,1,4,4,0,2,0
138080,20000,145755,11,14,0,1,0,6,9,1,2,1,16,86,0,3,0,0,0,0,0,2,0,0,0,0,3,4,4,1,3,1
7993,20000,136949,7,8,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9290,50000,1393575,21,19,0,0,0,45,38,4,3,4,64,120,0,2,1,1,0,0,1,0,0,0,0,0,0,6,6,1,1,0
9413,20000,278363,2,4,0,0,0,0,2,0,0,0,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9614,20000,255660,11,15,1,0,0,10,6,7,0,0,167,119,0,0,1,188,0,0,0,0,0,0,0,0,0,7,7,1,1,0
9033,20000,105286,10,8,0,0,0,3,2,0,1,0,21,29,0,0,1,1,2,0,0,0,0,0,0,0,0,34,34,0,2,0
9521,20000,167328,8,13,0,0,0,2,3,1,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9467,20000,119073,12,9,1,0,0,9,15,0,1,0,26,47,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
9267,20000,311230,17,41,25,6,2,15,51,24,13,5,12,66,2,3,3,6,0,0,3,7,0,0,0,0,2,24,24,11,20,0
9334,50000,1324781,33,98,324,24,17,73,166,138,64,42,119,310,16,26,20,18,24,18,35,198,0,3,0,1,8,31,31,11,6,1
9868,20000,101024,7,78,8,4,1,36,125,48,23,5,351,137,4,6,2,477,10,1,4,8,0,0,0,0,0,6,6,8,2,1
9852,20000,215819,13,23,0,0,0,25,35,5,6,3,49,154,1,2,2,13,0,0,6,5,0,0,0,1,1,6,6,1,2,1
9381,20000,158954,30,32,4,1,2,27,59,11,18,4,119,242,1,4,1,7,0,1,5,4,0,0,0,0,0,2,2,2,3,0
8494,20000,102021,13,25,2,0,4,1,10,0,0,0,20,76,1,0,3,36,2,0,0,1,0,0,0,0,0,23,23,0,0,0
9207,20000,155499,1,4,0,0,0,0,10,0,1,0,0,16,1,0,3,0,0,0,1,1,0,0,0,0,0,8,8,1,0,0
8819,20000,247505,8,10,0,0,0,2,1,1,0,0,14,55,0,0,0,1,0,0,0,0,0,0,0,0,0,21,21,1,0,0
9016,20000,231033,5,16,0,0,0,3,25,3,1,0,22,66,0,0,0,0,2,0,1,1,0,0,0,1,0,5,5,1,0,0
9618,20000,239468,4,5,0,0,0,2,8,1,0,0,25,47,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9249,20000,109783,4,8,0,0,0,0,3,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9320,20000,218008,2,11,1,0,0,3,6,0,0,0,8,69,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0,3,0
9199,20000,219680,1,1,0,0,0,0,2,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9532,20000,119143,4,21,0,1,0,1,10,1,2,0,18,80,0,0,0,6,0,0,3,1,0,0,0,0,1,30,30,16,0,0
9038,20000,183373,10,5,0,0,0,3,16,1,1,0,14,50,1,0,0,1,2,0,0,2,0,0,0,0,0,19,19,1,1,0
9707,20000,167236,4,40,12,6,1,11,36,10,5,3,22,226,9,8,2,2,0,4,1,4,0,0,0,0,0,2,2,2,0,1
9543,20000,157016,1,13,0,0,0,4,7,0,0,0,2,35,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9744,20000,223404,14,35,3,2,0,24,30,4,2,3,22,226,3,3,5,4,0,0,1,113,0,0,0,0,0,6,6,1,0,1
8720,20000,116065,6,1,0,0,0,0,3,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137904,20000,352801,9,31,14,0,0,13,28,6,2,0,61,265,1,1,3,1,2,1,1,3,0,0,0,0,0,5,5,0,1,0
9507,20000,113284,3,16,0,0,0,6,17,0,0,0,19,66,0,0,0,1,0,0,0,1,0,0,0,0,0,14,14,1,0,0
9352,20000,167095,6,6,0,0,0,2,19,2,1,1,5,24,1,0,1,0,1,0,0,2,0,0,0,0,0,18,18,0,0,0
